kind,qa_path,user,trial,action,unit_dir,f0,f1,nf,t0,t1,fps
train_harn,HARn/39_Take_body_temperature/user9/7-1-3,user9,7-1-3,39_Take_body_temperature,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/39_Take_body_temperature/user9/7-1-3",93.0,104.0,12.0,16137403.216,16137404.316,10.000000003386628
train_harn,HARn/3_Take_off_clothes/user17/6-1-1,user17,6-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user17/6-1-1",74.0,112.0,39.0,16910959.316,16910963.116,9.999999998039321
train_harn,HARn/3_Take_off_clothes/user17/6-1-2,user17,6-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user17/6-1-2",53.0,84.0,32.0,16911036.216,16911039.316,9.999999995193173
train_harn,HARn/3_Take_off_clothes/user17/6-1-3,user17,6-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user17/6-1-3",46.0,67.0,22.0,16911138.516,16911140.616,9.99999999290421
train_harn,HARn/3_Take_off_clothes/user18/6-1-1,user18,6-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user18/6-1-1",45.0,79.0,35.0,16909817.416,16909820.816,10.000000004382695
train_harn,HARn/3_Take_off_clothes/user18/6-1-2,user18,6-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user18/6-1-2",40.0,50.0,11.0,16909897.916,16909898.916,10.0
train_harn,HARn/3_Take_off_clothes/user18/6-1-3,user18,6-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user18/6-1-3",41.0,62.0,22.0,16910118.016,16910120.116,9.99999999290421
train_harn,HARn/3_Take_off_clothes/user18/7-1-1,user18,7-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user18/7-1-1",291.0,306.0,16.0,16975772.016,16975773.516,10.0
train_harn,HARn/3_Take_off_clothes/user18/7-1-2,user18,7-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user18/7-1-2",161.0,170.0,10.0,16975883.016,16975883.916,9.999999975164732
train_harn,HARn/3_Take_off_clothes/user18/7-1-3,user18,7-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user18/7-1-3",84.0,94.0,11.0,16975996.316,16975997.316,10.0
train_harn,HARn/3_Take_off_clothes/user19/3-1-1,user19,3-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user19/3-1-1",55.0,103.0,49.0,16900544.416,16900549.216,10.000000006208817
train_harn,HARn/3_Take_off_clothes/user19/3-1-2,user19,3-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user19/3-1-2",64.0,98.0,35.0,16900652.316,16900655.716,10.000000004382695
train_harn,HARn/3_Take_off_clothes/user19/3-1-3,user19,3-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user19/3-1-3",41.0,60.0,20.0,16900738.016,16900739.916,9.999999988235926
train_harn,HARn/3_Take_off_clothes/user22/6-1-1,user22,6-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user22/6-1-1",45.0,76.0,32.0,17251012.416,17251015.516,10.00000000721024
train_harn,HARn/3_Take_off_clothes/user22/6-1-2,user22,6-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user22/6-1-2",42.0,68.0,27.0,17251093.116,17251095.716,10.000000008596825
train_harn,HARn/3_Take_off_clothes/user22/6-1-3,user22,6-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user22/6-1-3",23.0,40.0,18.0,17251161.216,17251162.916,9.999999982469221
train_harn,HARn/3_Take_off_clothes/user22/7-2-1,user22,7-2-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user22/7-2-1",52.0,101.0,50.0,17086528.116,17086533.016,10.000000003041054
train_harn,HARn/3_Take_off_clothes/user22/7-2-2,user22,7-2-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user22/7-2-2",48.0,84.0,37.0,17086609.716,17086613.316,9.999999995860788
train_harn,HARn/3_Take_off_clothes/user22/7-2-3,user22,7-2-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user22/7-2-3",32.0,42.0,11.0,17086674.116,17086675.116,10.0
train_harn,HARn/3_Take_off_clothes/user23/4-3-1,user23,4-3-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user23/4-3-1",14.0,28.0,15.0,17168548.316,17168549.716,10.000000010643687
train_harn,HARn/3_Take_off_clothes/user23/4-3-2,user23,4-3-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user23/4-3-2",1.0,24.0,24.0,17168678.016,17168680.316,9.999999996760618
train_harn,HARn/3_Take_off_clothes/user23/4-3-3,user23,4-3-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user23/4-3-3",8.0,24.0,17.0,17168757.716,17168759.316,9.999999990686774
train_harn,HARn/3_Take_off_clothes/user23/5-2-1,user23,5-2-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user23/5-2-1",34.0,45.0,12.0,17244441.316,17244442.416,9.99999998645349
train_harn,HARn/3_Take_off_clothes/user23/5-2-2,user23,5-2-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user23/5-2-2",34.0,57.0,24.0,17244550.316,17244552.616,9.999999996760618
train_harn,HARn/3_Take_off_clothes/user23/5-2-3,user23,5-2-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user23/5-2-3",25.0,37.0,13.0,17244617.416,17244618.616,10.000000006208817
train_harn,HARn/3_Take_off_clothes/user4/5-2-2,user4,5-2-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user4/5-2-2",69.0,134.0,66.0,14066698.816,14066705.316,10.0
train_harn,HARn/3_Take_off_clothes/user4/5-2-3,user4,5-2-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user4/5-2-3",54.0,77.0,24.0,14066868.316,14066870.616,9.999999996760618
train_harn,HARn/3_Take_off_clothes/user7/5-1-1,user7,5-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user7/5-1-1",95.0,162.0,68.0,16058713.416,16058720.116,9.99999999833196
train_harn,HARn/3_Take_off_clothes/user7/5-1-2,user7,5-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user7/5-1-2",80.0,155.0,76.0,16058806.916,16058814.416,10.0
train_harn,HARn/3_Take_off_clothes/user7/5-1-3,user7,5-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user7/5-1-3",45.0,84.0,40.0,16058892.416,16058896.316,9.999999999044798
train_harn,HARn/3_Take_off_clothes/user7/6-1-1,user7,6-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user7/6-1-1",35.0,52.0,18.0,16125572.416,16125574.116,9.99999999342596
train_harn,HARn/3_Take_off_clothes/user7/6-1-2,user7,6-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user7/6-1-2",31.0,50.0,20.0,16125665.016,16125666.916,10.000000007842717
train_harn,HARn/3_Take_off_clothes/user7/6-1-3,user7,6-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user7/6-1-3",21.0,38.0,18.0,16125841.016,16125842.716,10.000000004382695
train_harn,HARn/3_Take_off_clothes/user8/6-1-1,user8,6-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user8/6-1-1",27.0,61.0,35.0,16128510.616,16128514.016,9.999999998904327
train_harn,HARn/3_Take_off_clothes/user8/6-1-2,user8,6-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user8/6-1-2",20.0,44.0,25.0,16128598.916,16128601.316,9.999999998447796
train_harn,HARn/3_Take_off_clothes/user8/6-1-3,user8,6-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user8/6-1-3",25.0,58.0,34.0,16128678.416,16128681.716,9.999999997742249
train_harn,HARn/3_Take_off_clothes/user8/7-1-1,user8,7-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user8/7-1-1",84.0,120.0,37.0,16136341.316,16136344.916,10.000000001034802
train_harn,HARn/3_Take_off_clothes/user8/7-1-2,user8,7-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user8/7-1-2",122.0,142.0,21.0,16136225.116,16136227.116,10.0
train_harn,HARn/3_Take_off_clothes/user8/7-1-3,user8,7-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user8/7-1-3",67.0,77.0,11.0,16136453.616,16136454.616,10.0
train_harn,HARn/3_Take_off_clothes/user9/3-1-1,user9,3-1-1,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user9/3-1-1",95.0,163.0,69.0,16104979.416,16104986.216,9.999999998904327
train_harn,HARn/3_Take_off_clothes/user9/3-1-2,user9,3-1-2,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user9/3-1-2",63.0,121.0,59.0,16105293.216,16105299.016,9.999999998715417
train_harn,HARn/3_Take_off_clothes/user9/3-1-3,user9,3-1-3,3_Take_off_clothes,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/3_Take_off_clothes/user9/3-1-3",64.0,91.0,28.0,16105471.316,16105474.016,9.999999995860788
train_harn,HARn/4_Wipe_hands/user1/1-1-1,user1,1-1-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user1/1-1-1",83.0,128.0,46.0,14039325.216,14039329.716,10.0
train_harn,HARn/4_Wipe_hands/user16/2-2-1,user16,2-2-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user16/2-2-1",33.0,66.0,34.0,16973302.216,16973305.516,9.999999997742249
train_harn,HARn/4_Wipe_hands/user16/2-2-2,user16,2-2-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user16/2-2-2",16.0,46.0,31.0,16973488.516,16973491.516,10.0
train_harn,HARn/4_Wipe_hands/user16/2-2-3,user16,2-2-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user16/2-2-3",28.0,51.0,24.0,16973574.716,16973577.016,9.999999996760618
train_harn,HARn/4_Wipe_hands/user17/1-1-1,user17,1-1-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user17/1-1-1",87.0,131.0,45.0,16973895.616,16973900.016,10.000000003386628
train_harn,HARn/4_Wipe_hands/user17/1-1-2,user17,1-1-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user17/1-1-2",65.0,92.0,28.0,16973993.416,16973996.116,10.000000002759474
train_harn,HARn/4_Wipe_hands/user17/1-1-3,user17,1-1-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user17/1-1-3",61.0,84.0,24.0,16974073.016,16974075.316,9.999999996760618
train_harn,HARn/4_Wipe_hands/user17/7-2-1,user17,7-2-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user17/7-2-1",79.0,124.0,46.0,17069575.816,17069580.316,10.0
train_harn,HARn/4_Wipe_hands/user17/7-2-2,user17,7-2-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user17/7-2-2",68.0,98.0,31.0,17069891.716,17069894.716,10.0
train_harn,HARn/4_Wipe_hands/user17/7-2-3,user17,7-2-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user17/7-2-3",61.0,79.0,19.0,17070069.016,17070070.816,9.999999995860788
train_harn,HARn/4_Wipe_hands/user18/1-1-1,user18,1-1-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user18/1-1-1",132.0,171.0,40.0,16974409.116,16974413.016,10.00000000382081
train_harn,HARn/4_Wipe_hands/user18/1-1-2,user18,1-1-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user18/1-1-2",98.0,122.0,25.0,16974485.716,16974488.116,9.999999990686774
train_harn,HARn/4_Wipe_hands/user18/1-1-3,user18,1-1-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user18/1-1-3",95.0,118.0,24.0,16974566.416,16974568.716,10.000000012957532
train_harn,HARn/4_Wipe_hands/user18/7-1-1,user18,7-1-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user18/7-1-1",358.0,377.0,20.0,16975778.716,16975780.616,9.999999988235926
train_harn,HARn/4_Wipe_hands/user18/7-1-2,user18,7-1-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user18/7-1-2",224.0,236.0,13.0,16975889.316,16975890.516,10.000000006208817
train_harn,HARn/4_Wipe_hands/user18/7-1-3,user18,7-1-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user18/7-1-3",116.0,120.0,5.0,16975999.516,16975999.916,9.999999944120646
train_harn,HARn/4_Wipe_hands/user19/1-1-1,user19,1-1-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user19/1-1-1",83.0,103.0,21.0,16974953.216,16974955.216,10.0
train_harn,HARn/4_Wipe_hands/user19/1-1-2,user19,1-1-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user19/1-1-2",70.0,87.0,18.0,16975056.916,16975058.616,10.000000004382695
train_harn,HARn/4_Wipe_hands/user19/1-1-3,user19,1-1-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user19/1-1-3",66.0,85.0,20.0,16975145.516,16975147.416,9.999999988235926
train_harn,HARn/4_Wipe_hands/user19/5-2-1,user19,5-2-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user19/5-2-1",158.0,192.0,35.0,17063200.716,17063204.116,9.99999999342596
train_harn,HARn/4_Wipe_hands/user19/5-2-2,user19,5-2-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user19/5-2-2",113.0,142.0,30.0,17063313.216,17063316.116,9.999999992292503
train_harn,HARn/4_Wipe_hands/user19/5-2-3,user19,5-2-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user19/5-2-3",78.0,100.0,23.0,17063405.716,17063407.916,9.99999998645349
train_harn,HARn/4_Wipe_hands/user2/2-2-1,user2,2-2-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user2/2-2-1",571.0,604.0,34.0,14053710.016,14053713.316,10.000000003386628
train_harn,HARn/4_Wipe_hands/user2/2-2-2,user2,2-2-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user2/2-2-2",423.0,459.0,37.0,14053947.216,14053950.816,10.000000001034802
train_harn,HARn/4_Wipe_hands/user2/2-2-3,user2,2-2-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user2/2-2-3",232.0,239.0,8.0,14054156.116,14054156.816,10.000000010643687
train_harn,HARn/4_Wipe_hands/user2/7-3-3,user2,7-3-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user2/7-3-3",198.0,226.0,29.0,14059574.716,14059577.516,9.999999997339078
train_harn,HARn/4_Wipe_hands/user20/6-2-1,user20,6-2-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user20/6-2-1",35.0,65.0,31.0,17057657.416,17057660.416,10.0
train_harn,HARn/4_Wipe_hands/user20/6-2-2,user20,6-2-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user20/6-2-2",29.0,46.0,18.0,17057727.816,17057729.516,10.000000004382695
train_harn,HARn/4_Wipe_hands/user20/6-2-3,user20,6-2-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user20/6-2-3",21.0,59.0,39.0,17057797.016,17057800.816,9.999999998039321
train_harn,HARn/4_Wipe_hands/user21/1-1-1,user21,1-1-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user21/1-1-1",95.0,121.0,27.0,17253781.416,17253784.016,10.000000008596825
train_harn,HARn/4_Wipe_hands/user21/1-1-2,user21,1-1-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user21/1-1-2",84.0,112.0,29.0,17253857.316,17253860.116,9.999999997339078
train_harn,HARn/4_Wipe_hands/user21/1-1-3,user21,1-1-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user21/1-1-3",51.0,63.0,13.0,17253938.016,17253939.216,10.000000006208817
train_harn,HARn/4_Wipe_hands/user21/7-2-1,user21,7-2-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user21/7-2-1",27.0,49.0,23.0,17254919.616,17254921.816,10.000000003386628
train_harn,HARn/4_Wipe_hands/user21/7-2-2,user21,7-2-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user21/7-2-2",24.0,36.0,13.0,17255017.316,17255018.516,10.000000006208817
train_harn,HARn/4_Wipe_hands/user21/7-2-3,user21,7-2-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user21/7-2-3",24.0,47.0,24.0,17255093.316,17255095.616,9.999999996760618
train_harn,HARn/4_Wipe_hands/user22/1-1-2,user22,1-1-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user22/1-1-2",103.0,118.0,16.0,17249776.216,17249777.716,10.0
train_harn,HARn/4_Wipe_hands/user22/1-1-3,user22,1-1-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user22/1-1-3",66.0,74.0,9.0,17249847.516,17249848.316,9.999999990686774
train_harn,HARn/4_Wipe_hands/user22/6-2-1,user22,6-2-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user22/6-2-1",463.0,491.0,29.0,17085655.216,17085658.016,9.999999997339078
train_harn,HARn/4_Wipe_hands/user22/6-2-2,user22,6-2-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user22/6-2-2",380.0,403.0,24.0,17085787.916,17085790.216,10.000000012957532
train_harn,HARn/4_Wipe_hands/user22/6-2-3,user22,6-2-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user22/6-2-3",284.0,289.0,6.0,17085868.316,17085868.816,10.0
train_harn,HARn/4_Wipe_hands/user23/1-1-1,user23,1-1-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user23/1-1-1",129.0,155.0,27.0,17242657.816,17242660.416,9.999999994268784
train_harn,HARn/4_Wipe_hands/user23/1-1-2,user23,1-1-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user23/1-1-2",72.0,86.0,15.0,17242750.116,17242751.516,10.000000010643687
train_harn,HARn/4_Wipe_hands/user23/1-1-3,user23,1-1-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user23/1-1-3",79.0,99.0,21.0,17242830.816,17242832.816,10.0
train_harn,HARn/4_Wipe_hands/user24/6-2-1,user24,6-2-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user24/6-2-1",140.0,167.0,28.0,17252027.916,17252030.616,10.000000002759474
train_harn,HARn/4_Wipe_hands/user24/6-2-2,user24,6-2-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user24/6-2-2",90.0,109.0,20.0,17252084.916,17252086.816,10.000000007842717
train_harn,HARn/4_Wipe_hands/user24/6-2-3,user24,6-2-3,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user24/6-2-3",57.0,80.0,24.0,17252151.616,17252153.916,9.999999996760618
train_harn,HARn/4_Wipe_hands/user4/1-1-1,user4,1-1-1,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user4/1-1-1",158.0,180.0,23.0,14125409.716,14125411.916,10.000000003386628
train_harn,HARn/4_Wipe_hands/user4/1-1-2,user4,1-1-2,4_Wipe_hands,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/4_Wipe_hands/user4/1-1-2",174.0,195.0,22.0,14125533.316,14125535.416,10.000000001773948
