true_label,pred_label,n,is_diagonal
Tensely,Leisurely,0,False
Tensely,Lightly,0,False
Tensely,Methodically,0,False
Tensely,Meticulously,0,False
Tensely,Naturally,0,False
Tensely,Neatly,0,False
Tensely,Nervously,0,False
Tensely,Orderly,0,False
Tensely,Patiently,0,False
Tensely,Peacefully,0,False
Tensely,Precisely,0,False
Tensely,Quickly,0,False
Tensely,Quietly,0,False
Tensely,Rapidly,0,False
Tensely,Relaxedly,0,False
Tensely,Restlessly,0,False
Tensely,Seriously,0,False
Tensely,Slowly,0,False
Tensely,Smoothly,0,False
Tensely,Softly,0,False
Tensely,Soothingly,0,False
Tensely,Steadily,0,False
Tensely,Swiftly,0,False
Tensely,Tensely,4,True
Tensely,Tensly,0,False
Tensely,Thoroughly,0,False
Tensely,Unhurriedly,0,False
Tensely,Urgently,0,False
Tensely,quickly,0,False
Tensly,Absentmindedly,0,False
Tensly,Anxiously,0,False
Tensly,Attentively,0,False
Tensly,Briskly,0,False
Tensly,Calmly,0,False
Tensly,Carefully,0,False
Tensly,Casually,0,False
Tensly,Cautiously,0,False
Tensly,Confidently,0,False
Tensly,Contently,0,False
Tensly,Deliberately,0,False
Tensly,Diligently,0,False
Tensly,Eagerly,0,False
Tensly,Earnestly,0,False
Tensly,Evenly,0,False
Tensly,Firmly,0,False
Tensly,Forcefully,0,False
Tensly,Frantically,0,False
Tensly,Gently,0,False
Tensly,Gracefully,0,False
Tensly,Hasitly,0,False
Tensly,Hastily,0,False
Tensly,Hurriedly,0,False
Tensly,Impatiently,0,False
Tensly,Intently,0,False
Tensly,Joyfully,0,False
Tensly,Lazily,0,False
Tensly,Leisurely,0,False
Tensly,Lightly,0,False
Tensly,Methodically,0,False
Tensly,Meticulously,0,False
Tensly,Naturally,0,False
Tensly,Neatly,0,False
Tensly,Nervously,0,False
Tensly,Orderly,0,False
Tensly,Patiently,0,False
Tensly,Peacefully,0,False
Tensly,Precisely,0,False
Tensly,Quickly,0,False
Tensly,Quietly,0,False
Tensly,Rapidly,0,False
Tensly,Relaxedly,0,False
Tensly,Restlessly,0,False
Tensly,Seriously,0,False
Tensly,Slowly,0,False
Tensly,Smoothly,0,False
Tensly,Softly,0,False
Tensly,Soothingly,0,False
Tensly,Steadily,0,False
Tensly,Swiftly,0,False
Tensly,Tensely,0,False
Tensly,Tensly,2,True
Tensly,Thoroughly,0,False
Tensly,Unhurriedly,0,False
Tensly,Urgently,0,False
Tensly,quickly,0,False
Thoroughly,Absentmindedly,0,False
Thoroughly,Anxiously,0,False
Thoroughly,Attentively,0,False
Thoroughly,Briskly,0,False
Thoroughly,Calmly,0,False
Thoroughly,Carefully,0,False
Thoroughly,Casually,0,False
Thoroughly,Cautiously,0,False
Thoroughly,Confidently,0,False
Thoroughly,Contently,0,False
Thoroughly,Deliberately,0,False
Thoroughly,Diligently,0,False
Thoroughly,Eagerly,0,False
Thoroughly,Earnestly,0,False
Thoroughly,Evenly,0,False
Thoroughly,Firmly,0,False
Thoroughly,Forcefully,0,False
Thoroughly,Frantically,0,False
Thoroughly,Gently,0,False
Thoroughly,Gracefully,0,False
Thoroughly,Hasitly,0,False
Thoroughly,Hastily,0,False
Thoroughly,Hurriedly,0,False
Thoroughly,Impatiently,0,False
Thoroughly,Intently,0,False
Thoroughly,Joyfully,0,False
Thoroughly,Lazily,0,False
Thoroughly,Leisurely,0,False
Thoroughly,Lightly,0,False
Thoroughly,Methodically,0,False
Thoroughly,Meticulously,0,False
Thoroughly,Naturally,0,False
Thoroughly,Neatly,0,False
Thoroughly,Nervously,0,False
Thoroughly,Orderly,0,False
Thoroughly,Patiently,0,False
Thoroughly,Peacefully,0,False
Thoroughly,Precisely,0,False
Thoroughly,Quickly,0,False
Thoroughly,Quietly,0,False
Thoroughly,Rapidly,0,False
Thoroughly,Relaxedly,0,False
Thoroughly,Restlessly,0,False
Thoroughly,Seriously,0,False
Thoroughly,Slowly,0,False
Thoroughly,Smoothly,0,False
Thoroughly,Softly,0,False
Thoroughly,Soothingly,0,False
Thoroughly,Steadily,0,False
Thoroughly,Swiftly,0,False
Thoroughly,Tensely,0,False
Thoroughly,Tensly,0,False
Thoroughly,Thoroughly,5,True
Thoroughly,Unhurriedly,0,False
Thoroughly,Urgently,0,False
Thoroughly,quickly,0,False
Unhurriedly,Absentmindedly,0,False
Unhurriedly,Anxiously,0,False
Unhurriedly,Attentively,0,False
Unhurriedly,Briskly,0,False
Unhurriedly,Calmly,0,False
Unhurriedly,Carefully,0,False
Unhurriedly,Casually,0,False
Unhurriedly,Cautiously,0,False
Unhurriedly,Confidently,0,False
Unhurriedly,Contently,0,False
Unhurriedly,Deliberately,0,False
Unhurriedly,Diligently,0,False
Unhurriedly,Eagerly,0,False
Unhurriedly,Earnestly,0,False
Unhurriedly,Evenly,0,False
Unhurriedly,Firmly,0,False
Unhurriedly,Forcefully,0,False
Unhurriedly,Frantically,0,False
Unhurriedly,Gently,0,False
Unhurriedly,Gracefully,0,False
Unhurriedly,Hasitly,0,False
Unhurriedly,Hastily,0,False
Unhurriedly,Hurriedly,0,False
Unhurriedly,Impatiently,0,False
Unhurriedly,Intently,0,False
Unhurriedly,Joyfully,0,False
Unhurriedly,Lazily,0,False
Unhurriedly,Leisurely,0,False
Unhurriedly,Lightly,0,False
Unhurriedly,Methodically,0,False
Unhurriedly,Meticulously,0,False
Unhurriedly,Naturally,0,False
Unhurriedly,Neatly,0,False
Unhurriedly,Nervously,0,False
Unhurriedly,Orderly,0,False
Unhurriedly,Patiently,0,False
Unhurriedly,Peacefully,0,False
Unhurriedly,Precisely,0,False
Unhurriedly,Quickly,0,False
Unhurriedly,Quietly,0,False
Unhurriedly,Rapidly,0,False
Unhurriedly,Relaxedly,0,False
Unhurriedly,Restlessly,0,False
Unhurriedly,Seriously,0,False
Unhurriedly,Slowly,0,False
Unhurriedly,Smoothly,0,False
Unhurriedly,Softly,0,False
Unhurriedly,Soothingly,0,False
Unhurriedly,Steadily,0,False
Unhurriedly,Swiftly,0,False
Unhurriedly,Tensely,0,False
Unhurriedly,Tensly,0,False
Unhurriedly,Thoroughly,0,False
Unhurriedly,Unhurriedly,11,True
Unhurriedly,Urgently,0,False
Unhurriedly,quickly,0,False
Urgently,Absentmindedly,0,False
Urgently,Anxiously,0,False
Urgently,Attentively,0,False
Urgently,Briskly,0,False
Urgently,Calmly,0,False
Urgently,Carefully,0,False
Urgently,Casually,0,False
Urgently,Cautiously,0,False
Urgently,Confidently,0,False
Urgently,Contently,0,False
Urgently,Deliberately,0,False
Urgently,Diligently,0,False
Urgently,Eagerly,0,False
Urgently,Earnestly,0,False
Urgently,Evenly,0,False
Urgently,Firmly,0,False
Urgently,Forcefully,0,False
Urgently,Frantically,0,False
Urgently,Gently,0,False
Urgently,Gracefully,0,False
Urgently,Hasitly,0,False
Urgently,Hastily,0,False
Urgently,Hurriedly,0,False
Urgently,Impatiently,0,False
Urgently,Intently,0,False
Urgently,Joyfully,0,False
Urgently,Lazily,0,False
Urgently,Leisurely,0,False
Urgently,Lightly,0,False
Urgently,Methodically,0,False
Urgently,Meticulously,0,False
Urgently,Naturally,0,False
Urgently,Neatly,0,False
Urgently,Nervously,0,False
Urgently,Orderly,0,False
Urgently,Patiently,0,False
Urgently,Peacefully,1,False
Urgently,Precisely,0,False
Urgently,Quickly,0,False
Urgently,Quietly,0,False
Urgently,Rapidly,0,False
Urgently,Relaxedly,0,False
Urgently,Restlessly,0,False
Urgently,Seriously,0,False
Urgently,Slowly,0,False
Urgently,Smoothly,0,False
Urgently,Softly,0,False
Urgently,Soothingly,0,False
Urgently,Steadily,0,False
Urgently,Swiftly,0,False
Urgently,Tensely,0,False
Urgently,Tensly,0,False
Urgently,Thoroughly,0,False
Urgently,Unhurriedly,0,False
Urgently,Urgently,14,True
Urgently,quickly,0,False
quickly,Absentmindedly,0,False
quickly,Anxiously,0,False
quickly,Attentively,0,False
quickly,Briskly,0,False
quickly,Calmly,0,False
quickly,Carefully,0,False
quickly,Casually,0,False
quickly,Cautiously,0,False
quickly,Confidently,0,False
quickly,Contently,0,False
quickly,Deliberately,0,False
quickly,Diligently,0,False
quickly,Eagerly,0,False
quickly,Earnestly,0,False
quickly,Evenly,0,False
quickly,Firmly,0,False
quickly,Forcefully,0,False
quickly,Frantically,0,False
quickly,Gently,0,False
quickly,Gracefully,0,False
quickly,Hasitly,0,False
quickly,Hastily,0,False
quickly,Hurriedly,1,False
quickly,Impatiently,0,False
quickly,Intently,0,False
quickly,Joyfully,0,False
quickly,Lazily,0,False
quickly,Leisurely,0,False
quickly,Lightly,0,False
quickly,Methodically,0,False
quickly,Meticulously,0,False
quickly,Naturally,0,False
quickly,Neatly,0,False
quickly,Nervously,0,False
quickly,Orderly,0,False
quickly,Patiently,0,False
quickly,Peacefully,0,False
quickly,Precisely,0,False
quickly,Quickly,0,False
quickly,Quietly,0,False
quickly,Rapidly,0,False
quickly,Relaxedly,0,False
quickly,Restlessly,0,False
quickly,Seriously,0,False
quickly,Slowly,0,False
quickly,Smoothly,0,False
quickly,Softly,0,False
quickly,Soothingly,0,False
quickly,Steadily,0,False
quickly,Swiftly,0,False
quickly,Tensely,0,False
quickly,Tensly,0,False
quickly,Thoroughly,0,False
quickly,Unhurriedly,0,False
quickly,Urgently,0,False
quickly,quickly,0,True
