session,user,aa,bb,cc,action,harn_folder,manner_label,manner_group,parent_qa_path,parent_unit_dir,parent_f0,parent_f1,parent_t0,parent_t1,seg_f0,seg_f1,seg_t0,seg_t1,n_sibling_trials_with_action,evidence_source
user6|3|2,user6,3,2,1,Drinking,6_Drink_water,Patiently,SLOW,HAU/user6/3-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/3-2-1",18.0,228.0,16202520.716,16202541.716,106.0,149.0,16202529.516,16202533.816,3,harn_anchored
user6|3|2,user6,3,2,2,Drinking,6_Drink_water,Attentively,CARE,HAU/user6/3-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/3-2-2",13.0,194.0,16202600.216,16202618.316,99.0,129.0,16202608.816,16202611.816,3,harn_anchored
user6|3|2,user6,3,2,3,Drinking,6_Drink_water,Nervously,NERV,HAU/user6/3-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/3-2-3",17.0,131.0,16202694.616,16202706.016,80.0,98.0,16202700.916,16202702.716,3,harn_anchored
user6|3|3,user6,3,3,1,Wiping surface,15_Wipe_windows_and_tables,Carefully,CARE,HAU/user6/3-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/3-3-1",25.0,141.0,16051734.416,16051746.016,69.0,141.0,16051738.816,16051746.016,2,harn_anchored
user6|3|3,user6,3,3,3,Wiping surface,15_Wipe_windows_and_tables,Quickly,FAST,HAU/user6/3-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/3-3-3",22.0,89.0,16052729.116,16052735.816,48.0,89.0,16052731.716,16052735.816,2,harn_anchored
user6|3|3,user6,3,3,1,Walking,36_Walk,Carefully,CARE,HAU/user6/3-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/3-3-1",25.0,141.0,16051734.416,16051746.016,25.0,67.0,16051734.416,16051738.616,3,harn_anchored
user6|3|3,user6,3,3,2,Walking,36_Walk,Meticulously,CARE,HAU/user6/3-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/3-3-2",33.0,135.0,16052312.216,16052322.416,34.0,73.0,16052312.316,16052316.216,3,harn_anchored
user6|3|3,user6,3,3,3,Walking,36_Walk,Quickly,FAST,HAU/user6/3-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/3-3-3",22.0,89.0,16052729.116,16052735.816,22.0,47.0,16052729.116,16052731.616,3,harn_anchored
user6|4|1,user6,4,1,1,Typing on a keyboard,17_Tap_the_keyboard,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,7.0,69.0,16126796.616,16126802.816,3,harn_anchored
user6|4|1,user6,4,1,2,Typing on a keyboard,17_Tap_the_keyboard,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,10.0,75.0,16126929.916,16126936.416,3,harn_anchored
user6|4|1,user6,4,1,3,Typing on a keyboard,17_Tap_the_keyboard,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,14.0,72.0,16127043.316,16127049.116,3,harn_anchored
user6|4|1,user6,4,1,1,Writing,18_Write,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,7.0,80.0,16126796.616,16126803.916,3,harn_anchored
user6|4|1,user6,4,1,2,Writing,18_Write,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,10.0,70.0,16126929.916,16126935.916,3,harn_anchored
user6|4|1,user6,4,1,3,Writing,18_Write,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,14.0,71.0,16127043.316,16127049.016,3,harn_anchored
user6|4|1,user6,4,1,1,Calling,19_Make_a_phone_call,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,152.0,174.0,16126811.116,16126813.316,3,harn_anchored
user6|4|1,user6,4,1,2,Calling,19_Make_a_phone_call,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,127.0,162.0,16126941.616,16126945.116,3,harn_anchored
user6|4|1,user6,4,1,3,Calling,19_Make_a_phone_call,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,138.0,151.0,16127055.716,16127057.016,3,harn_anchored
user6|4|1,user6,4,1,1,Checking the time,20_Check_the_time,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,72.0,96.0,16126803.116,16126805.516,3,harn_anchored
user6|4|1,user6,4,1,2,Checking the time,20_Check_the_time,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,62.0,70.0,16126935.116,16126935.916,3,harn_anchored
user6|4|1,user6,4,1,3,Checking the time,20_Check_the_time,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,75.0,88.0,16127049.416,16127050.716,3,harn_anchored
user6|4|1,user6,4,1,1,Reading,21_Read_documents,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,229.0,275.0,16126818.816,16126823.416,3,harn_anchored
user6|4|1,user6,4,1,2,Reading,21_Read_documents,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,212.0,248.0,16126950.116,16126953.716,3,harn_anchored
user6|4|1,user6,4,1,3,Reading,21_Read_documents,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,188.0,213.0,16127060.716,16127063.216,3,harn_anchored
user6|4|1,user6,4,1,1,Turning a page,22_Turn_pages,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,241.0,275.0,16126820.016,16126823.416,3,harn_anchored
user6|4|1,user6,4,1,2,Turning a page,22_Turn_pages,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,219.0,248.0,16126950.816,16126953.716,3,harn_anchored
user6|4|1,user6,4,1,3,Turning a page,22_Turn_pages,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,196.0,213.0,16127061.516,16127063.216,3,harn_anchored
user6|4|1,user6,4,1,1,Listening to the music with headphones,23_Listen_to_music_with_headphones,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,96.0,140.0,16126805.516,16126809.916,3,harn_anchored
user6|4|1,user6,4,1,2,Listening to the music with headphones,23_Listen_to_music_with_headphones,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,84.0,124.0,16126937.316,16126941.316,3,harn_anchored
user6|4|1,user6,4,1,3,Listening to the music with headphones,23_Listen_to_music_with_headphones,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,98.0,129.0,16127051.716,16127054.816,3,harn_anchored
user6|4|1,user6,4,1,1,Running,28_Jog_in_place,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,200.0,219.0,16126815.916,16126817.816,3,harn_anchored
user6|4|1,user6,4,1,2,Running,28_Jog_in_place,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,182.0,195.0,16126947.116,16126948.416,3,harn_anchored
user6|4|1,user6,4,1,3,Running,28_Jog_in_place,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,168.0,174.0,16127058.716,16127059.316,3,harn_anchored
user6|4|1,user6,4,1,1,Standing up,32_Stand_up,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,185.0,196.0,16126814.416,16126815.516,3,harn_anchored
user6|4|1,user6,4,1,2,Standing up,32_Stand_up,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,168.0,181.0,16126945.716,16126947.016,3,harn_anchored
user6|4|1,user6,4,1,3,Standing up,32_Stand_up,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,155.0,161.0,16127057.416,16127058.016,3,harn_anchored
user6|4|1,user6,4,1,1,Sitting down,34_Sit_down,Leisurely,SLOW,HAU/user6/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-1",7.0,275.0,16126796.616,16126823.416,213.0,223.0,16126817.216,16126818.216,3,harn_anchored
user6|4|1,user6,4,1,2,Sitting down,34_Sit_down,Calmly,SLOW,HAU/user6/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-2",5.0,248.0,16126929.416,16126953.716,194.0,203.0,16126948.316,16126949.216,3,harn_anchored
user6|4|1,user6,4,1,3,Sitting down,34_Sit_down,Anxiously,NERV,HAU/user6/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/4-1-3",14.0,213.0,16127043.316,16127063.216,175.0,185.0,16127059.416,16127060.416,3,harn_anchored
user6|5|1,user6,5,1,1,Using a phone,24_Use_a_mobile_phone,Lazily,SLOW,HAU/user6/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-1-1",11.0,109.0,16054209.016,16054218.816,11.0,109.0,16054209.016,16054218.816,3,harn_anchored
user6|5|1,user6,5,1,2,Using a phone,24_Use_a_mobile_phone,Quietly,SLOW,HAU/user6/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-1-2",12.0,98.0,16054316.116,16054324.716,12.0,98.0,16054316.116,16054324.716,3,harn_anchored
user6|5|1,user6,5,1,3,Using a phone,24_Use_a_mobile_phone,Impatiently,FAST,HAU/user6/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-1-3",6.0,58.0,16054394.516,16054399.716,6.0,58.0,16054394.516,16054399.716,3,harn_anchored
user6|5|2,user6,5,2,1,Peeling fruit,11_Peel_fruits,Slowly,SLOW,HAU/user6/5-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-2-1",24.0,154.0,16202821.316,16202834.316,68.0,118.0,16202825.716,16202830.716,3,harn_anchored
user6|5|2,user6,5,2,2,Peeling fruit,11_Peel_fruits,Steadily,NEUT,HAU/user6/5-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-2-2",26.0,138.0,16202899.516,16202910.716,64.0,104.0,16202903.316,16202907.316,3,harn_anchored
user6|5|2,user6,5,2,3,Peeling fruit,11_Peel_fruits,Quickly,FAST,HAU/user6/5-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-2-3",20.0,97.0,16202955.916,16202963.616,42.0,55.0,16202958.116,16202959.416,3,harn_anchored
user6|5|2,user6,5,2,1,Walking,36_Walk,Slowly,SLOW,HAU/user6/5-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-2-1",24.0,154.0,16202821.316,16202834.316,46.0,56.0,16202823.516,16202824.516,3,harn_anchored
user6|5|2,user6,5,2,2,Walking,36_Walk,Steadily,NEUT,HAU/user6/5-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-2-2",26.0,138.0,16202899.516,16202910.716,37.0,47.0,16202900.616,16202901.616,3,harn_anchored
user6|5|2,user6,5,2,3,Walking,36_Walk,Quickly,FAST,HAU/user6/5-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-2-3",20.0,97.0,16202955.916,16202963.616,29.0,34.0,16202956.816,16202957.316,3,harn_anchored
user6|5|2,user6,5,2,1,Eating,7_Eat_food,Slowly,SLOW,HAU/user6/5-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-2-1",24.0,154.0,16202821.316,16202834.316,119.0,135.0,16202830.816,16202832.416,3,harn_anchored
user6|5|2,user6,5,2,2,Eating,7_Eat_food,Steadily,NEUT,HAU/user6/5-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-2-2",26.0,138.0,16202899.516,16202910.716,103.0,117.0,16202907.216,16202908.616,3,harn_anchored
user6|5|2,user6,5,2,3,Eating,7_Eat_food,Quickly,FAST,HAU/user6/5-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-2-3",20.0,97.0,16202955.916,16202963.616,54.0,80.0,16202959.316,16202961.916,3,harn_anchored
user6|5|3,user6,5,3,1,Checking the time,20_Check_the_time,Slowly,SLOW,HAU/user6/5-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-1",16.0,293.0,16055140.516,16055168.216,273.0,289.0,16055166.216,16055167.816,3,harn_anchored
user6|5|3,user6,5,3,2,Checking the time,20_Check_the_time,Calmly,SLOW,HAU/user6/5-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-2",15.0,280.0,16055255.416,16055281.916,253.0,280.0,16055279.216,16055281.916,3,harn_anchored
user6|5|3,user6,5,3,3,Checking the time,20_Check_the_time,Hastily,FAST,HAU/user6/5-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-3",12.0,155.0,16055847.116,16055861.416,132.0,147.0,16055859.116,16055860.616,3,harn_anchored
user6|5|3,user6,5,3,1,Playing games,26_Play_games,Slowly,SLOW,HAU/user6/5-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-1",16.0,293.0,16055140.516,16055168.216,233.0,258.0,16055162.216,16055164.716,2,harn_anchored
user6|5|3,user6,5,3,2,Playing games,26_Play_games,Calmly,SLOW,HAU/user6/5-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-2",15.0,280.0,16055255.416,16055281.916,229.0,251.0,16055276.816,16055279.016,2,harn_anchored
user6|5|3,user6,5,3,1,Lying down,33_Lie_down,Slowly,SLOW,HAU/user6/5-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-1",16.0,293.0,16055140.516,16055168.216,87.0,138.0,16055147.616,16055152.716,3,harn_anchored
user6|5|3,user6,5,3,2,Lying down,33_Lie_down,Calmly,SLOW,HAU/user6/5-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-2",15.0,280.0,16055255.416,16055281.916,97.0,144.0,16055263.616,16055268.316,3,harn_anchored
user6|5|3,user6,5,3,3,Lying down,33_Lie_down,Hastily,FAST,HAU/user6/5-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-3",12.0,155.0,16055847.116,16055861.416,57.0,85.0,16055851.616,16055854.416,3,harn_anchored
user6|5|3,user6,5,3,1,Sitting down,34_Sit_down,Slowly,SLOW,HAU/user6/5-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-1",16.0,293.0,16055140.516,16055168.216,84.0,103.0,16055147.316,16055149.216,3,harn_anchored
user6|5|3,user6,5,3,2,Sitting down,34_Sit_down,Calmly,SLOW,HAU/user6/5-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-2",15.0,280.0,16055255.416,16055281.916,97.0,105.0,16055263.616,16055264.416,3,harn_anchored
user6|5|3,user6,5,3,3,Sitting down,34_Sit_down,Hastily,FAST,HAU/user6/5-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-3",12.0,155.0,16055847.116,16055861.416,58.0,66.0,16055851.716,16055852.516,3,harn_anchored
user6|5|3,user6,5,3,1,Walking,36_Walk,Slowly,SLOW,HAU/user6/5-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-1",16.0,293.0,16055140.516,16055168.216,16.0,38.0,16055140.516,16055142.716,3,harn_anchored
user6|5|3,user6,5,3,2,Walking,36_Walk,Calmly,SLOW,HAU/user6/5-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-2",15.0,280.0,16055255.416,16055281.916,15.0,42.0,16055255.416,16055258.116,3,harn_anchored
user6|5|3,user6,5,3,3,Walking,36_Walk,Hastily,FAST,HAU/user6/5-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-3",12.0,155.0,16055847.116,16055861.416,12.0,26.0,16055847.116,16055848.516,3,harn_anchored
user6|5|3,user6,5,3,1,Drinking,6_Drink_water,Slowly,SLOW,HAU/user6/5-3-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-1",16.0,293.0,16055140.516,16055168.216,161.0,230.0,16055155.016,16055161.916,3,harn_anchored
user6|5|3,user6,5,3,2,Drinking,6_Drink_water,Calmly,SLOW,HAU/user6/5-3-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-2",15.0,280.0,16055255.416,16055281.916,153.0,224.0,16055269.216,16055276.316,3,harn_anchored
user6|5|3,user6,5,3,3,Drinking,6_Drink_water,Hastily,FAST,HAU/user6/5-3-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/5-3-3",12.0,155.0,16055847.116,16055861.416,99.0,143.0,16055855.816,16055860.216,3,harn_anchored
user6|6|1,user6,6,1,1,Jumping jacks,30_Do_jumping_jacks,Leisurely,SLOW,HAU/user6/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-1-1",11.0,180.0,16055975.016,16055991.916,11.0,52.0,16055975.016,16055979.116,3,harn_anchored
user6|6|1,user6,6,1,2,Jumping jacks,30_Do_jumping_jacks,Quickly,FAST,HAU/user6/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-1-2",11.0,120.0,16056104.016,16056114.916,12.0,48.0,16056104.116,16056107.716,3,harn_anchored
user6|6|1,user6,6,1,3,Jumping jacks,30_Do_jumping_jacks,Steadily,NEUT,HAU/user6/6-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-1-3",3.0,137.0,16056213.216,16056226.616,3.0,43.0,16056213.216,16056217.216,3,harn_anchored
user6|6|1,user6,6,1,1,Lying down,33_Lie_down,Leisurely,SLOW,HAU/user6/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-1-1",11.0,180.0,16055975.016,16055991.916,53.0,111.0,16055979.216,16055985.016,3,harn_anchored
user6|6|1,user6,6,1,2,Lying down,33_Lie_down,Quickly,FAST,HAU/user6/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-1-2",11.0,120.0,16056104.016,16056114.916,50.0,71.0,16056107.916,16056110.016,3,harn_anchored
user6|6|1,user6,6,1,3,Lying down,33_Lie_down,Steadily,NEUT,HAU/user6/6-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-1-3",3.0,137.0,16056213.216,16056226.616,45.0,76.0,16056217.416,16056220.516,3,harn_anchored
user6|6|1,user6,6,1,1,Lunges,35_Do_lunges,Leisurely,SLOW,HAU/user6/6-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-1-1",11.0,180.0,16055975.016,16055991.916,130.0,179.0,16055986.916,16055991.816,3,harn_anchored
user6|6|1,user6,6,1,2,Lunges,35_Do_lunges,Quickly,FAST,HAU/user6/6-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-1-2",11.0,120.0,16056104.016,16056114.916,84.0,120.0,16056111.316,16056114.916,3,harn_anchored
user6|6|1,user6,6,1,3,Lunges,35_Do_lunges,Steadily,NEUT,HAU/user6/6-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-1-3",3.0,137.0,16056213.216,16056226.616,97.0,137.0,16056222.616,16056226.616,3,harn_anchored
user6|6|2,user6,6,2,1,Sweeping,12_Sweep_the_floor,Casually,NEUT,HAU/user6/6-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-2-1",14.0,405.0,16203143.316,16203182.416,129.0,182.0,16203154.816,16203160.116,3,harn_anchored
user6|6|2,user6,6,2,2,Sweeping,12_Sweep_the_floor,Impatiently,FAST,HAU/user6/6-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-2-2",24.0,203.0,16203241.316,16203259.216,82.0,96.0,16203247.116,16203248.516,3,harn_anchored
user6|6|2,user6,6,2,3,Sweeping,12_Sweep_the_floor,Orderly,CARE,HAU/user6/6-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user6/6-2-3",22.0,357.0,16203334.116,16203367.616,133.0,171.0,16203345.216,16203349.016,3,harn_anchored
