fold,user,truth,clock,gbm,clock_margin,gap,lrat,adj_truth,adj_clock,adj_gbm
4,user2,"(1, 2)","(1, 2)","(1, 2)",0.01850763356951135,91.80000000074506,0.4740936144972607,True,True,True
4,user2,"(0, 1)","(0, 1)","(0, 1)",0.18943595487969023,101.40000000037253,0.10536051565782635,True,True,True
4,user2,"(0, 2)","(0, 2)","(0, 2)",0.5525574014930072,263.2000000011176,0.3044891907681621,False,False,False
4,user2,"(1, 2)","(0, 1)","(0, 2)",0.3940930023237146,161.80000000074506,0.1991286751103359,True,True,False
4,user2,"(0, 1)","(1, 2)","(0, 2)",0.8016860542803651,55.600000001490116,0.7015860492058099,True,True,False
4,user2,"(0, 2)","(0, 2)","(0, 2)",0.5819784329558484,138.30000000074506,0.9724610033412096,False,False,False
4,user2,"(1, 2)","(0, 1)","(1, 2)",0.21548086821766277,82.69999999925494,0.2708749541353997,True,True,True
4,user2,"(0, 1)","(0, 2)","(0, 2)",0.8287493541024763,257.09999999962747,0.38193461069797024,True,False,False
4,user2,"(0, 2)","(0, 2)","(0, 2)",1.7958909735683806,369.5,0.5689181805977362,False,False,False
4,user2,"(1, 2)","(0, 1)","(1, 2)",0.2774359114031042,112.40000000037253,0.18698356989976597,True,True,True
4,user23,"(0, 1)","(1, 2)","(1, 2)",0.4123346472779962,97.5,0.623188591953035,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",0.932651648300494,178.0,0.5205344378929515,False,False,False
4,user23,"(1, 2)","(1, 2)","(1, 2)",0.2848671481282963,80.5,-0.10265415406008334,True,True,True
4,user23,"(0, 1)","(0, 2)","(0, 2)",1.1853229716648563,292.8999999985099,0.44628710262841953,True,False,False
4,user23,"(0, 2)","(0, 2)","(0, 2)",1.1007645712606262,357.69999999925494,0.4054651081081644,False,False,False
4,user23,"(1, 2)","(1, 2)","(1, 2)",0.14465345857116296,64.80000000074506,-0.040821994520255166,True,True,True
4,user23,"(0, 1)","(0, 1)","(0, 1)",0.39190916192643477,181.39999999850988,0.12660562427156258,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",2.346193773839259,467.0,0.9028677115420144,False,False,False
4,user23,"(1, 2)","(0, 2)","(0, 2)",2.0075387614432776,285.6000000014901,0.7762620872704519,True,False,False
4,user23,"(0, 1)","(1, 2)","(1, 2)",0.05223556594371814,64.90000000223517,0.0,True,True,True
4,user23,"(0, 2)","(0, 2)","(1, 2)",0.10847113168459721,121.80000000074506,0.5295177567781433,False,False,True
4,user23,"(1, 2)","(1, 2)","(1, 2)",0.21297826551390153,56.899999998509884,0.5295177567781433,True,True,True
4,user23,"(0, 1)","(0, 1)","(0, 1)",0.09412253456533581,81.0,0.399894063058709,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",0.7056610832500776,142.30000000074506,0.9107196868246997,False,False,False
4,user23,"(1, 2)","(1, 2)","(1, 2)",0.15982967815287652,61.30000000074506,0.5108256237659907,True,True,True
4,user23,"(0, 1)","(1, 2)","(1, 2)",0.4123859543894055,72.60000000149012,0.6041996945434491,True,True,True
4,user23,"(0, 2)","(0, 1)","(0, 2)",6.576270970585362,69403.0,-0.3078266385442483,False,True,False
4,user23,"(1, 2)","(0, 1)","(1, 2)",2.0305538155094425,69330.39999999851,-0.9120263330876975,True,True,True
4,user23,"(0, 1)","(0, 1)","(1, 2)",0.07870514845817445,153.5,-0.0272125635248847,True,True,True
4,user23,"(0, 2)","(1, 2)","(1, 2)",0.8450642002349975,259.19999999925494,-0.3364722366212129,False,True,True
4,user23,"(1, 2)","(1, 2)","(1, 2)",1.039694890031677,105.69999999925494,-0.3092596730963282,True,True,True
4,user23,"(0, 1)","(1, 2)","(0, 1)",1.882438728131622,63.19999999925494,0.9202046311952914,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",1.2868256709347807,197.40000000223517,0.5753641449035618,False,False,False
4,user23,"(1, 2)","(1, 2)","(0, 1)",1.1523920561840704,134.20000000298023,-0.3448404862917295,True,True,True
4,user23,"(0, 1)","(1, 2)","(0, 1)",0.31482248077536823,123.0,-0.1416505170630268,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",2.219205522352498,362.69999999925494,0.7151260872787205,False,False,False
4,user23,"(1, 2)","(0, 2)","(0, 2)",1.764154782836197,239.69999999925494,0.8567766043417474,True,False,False
4,user23,"(0, 1)","(0, 1)","(0, 1)",0.29158808171580275,130.19999999925494,0.14310084364067324,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",1.4197615070680973,209.89999999850988,0.5917946862996578,False,False,False
4,user23,"(1, 2)","(0, 1)","(1, 2)",0.008227464660702344,79.69999999925494,0.44869384265898443,True,True,True
4,user23,"(0, 1)","(0, 1)","(0, 2)",0.2701402672982649,161.0,0.06402185876493102,True,True,False
4,user23,"(0, 2)","(1, 2)","(0, 1)",1.5305512878540393,343.70000000298023,-0.4825218476031389,False,True,True
4,user23,"(1, 2)","(1, 2)","(0, 1)",2.265205131744355,182.70000000298023,-0.5465437063680699,True,True,True
4,user23,"(0, 1)","(1, 2)","(1, 2)",0.411255262970161,108.80000000074506,-0.16034265007517937,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",0.5356259226634922,177.19999999925494,0.42744401482693967,False,False,False
4,user23,"(1, 2)","(1, 2)","(1, 2)",0.3664485495044546,68.39999999850988,0.5877866649021191,True,True,True
4,user23,"(0, 1)","(1, 2)","(1, 2)",3.808392370138882,114.0,-0.7256326357044337,True,True,True
4,user23,"(0, 2)","(1, 2)","(1, 2)",5.171494988061887,202.60000000149012,-0.8933889675874706,False,True,True
4,user23,"(1, 2)","(1, 2)","(1, 2)",0.48205849757361585,88.60000000149012,-0.16775633188303696,True,True,True
4,user23,"(0, 1)","(0, 1)","(1, 2)",0.20396653799410625,85.10000000149012,0.3044891907681621,True,True,True
4,user23,"(0, 2)","(0, 1)","(1, 2)",0.3686832390135787,148.30000000074506,0.23889190828234888,False,True,True
4,user23,"(1, 2)","(1, 2)","(1, 2)",0.21024025005900993,63.19999999925494,-0.06559728248581323,True,True,True
4,user23,"(0, 1)","(1, 2)","(1, 2)",0.0254931927402684,108.10000000149012,0.7105389232718146,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",0.5072835030562438,181.90000000223517,0.4097847692526808,False,False,False
4,user23,"(1, 2)","(1, 2)","(1, 2)",1.0658336535402926,73.80000000074506,-0.3007541540191337,True,True,True
4,user23,"(0, 1)","(1, 2)","(0, 1)",0.7855110166920598,81.0,0.7073318155519017,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",0.9006368112952112,157.40000000223517,0.6427932944143305,False,False,False
4,user23,"(1, 2)","(1, 2)","(1, 2)",0.18518197899306443,76.40000000223517,-0.06453852113757118,True,True,True
4,user23,"(0, 1)","(0, 1)","(0, 2)",0.39477141242411196,215.60000000149012,0.06899287148695142,True,True,False
4,user23,"(0, 2)","(0, 2)","(0, 2)",2.303772662952295,397.0,0.7911275889201491,False,False,False
4,user23,"(1, 2)","(0, 2)","(0, 2)",1.2630734523699463,181.39999999850988,0.7221347174331975,True,False,False
4,user23,"(0, 1)","(0, 1)","(0, 1)",0.23545120839434608,97.89999999850988,0.16799173123912967,True,True,True
4,user23,"(0, 2)","(0, 2)","(0, 2)",1.1346050191516357,171.80000000074506,0.9111493323737364,False,False,False
4,user23,"(1, 2)","(1, 2)","(1, 2)",0.9564729797991914,73.90000000223517,0.7431576011346067,True,True,True
