split,held,qa_id,category,overlap,user,truth,pred,support,raw_support,purity,answers,semantic,correct
oof,user20,training_3538,single,3,user20,A,A,6,7,0.6666666666666666,3,washing their face,True
oof,user20,training_3539,single,3,user20,A,C,11,12,0.6363636363636364,2,combing their hair,False
oof,user20,training_3550,single,3,user20,A,A,3,3,0.6666666666666666,2,stirring a drink,True
oof,user20,training_3569,single,3,user20,C,C,8,8,1.0,1,sweeping the floor,True
oof,user20,training_3579,single,3,user20,A,C,6,6,1.0,1,wiping their hands,False
oof,user20,training_3580,single,3,user20,C,C,2,4,0.5,2,mopping the floor,True
oof,user20,training_3581,single,2,user20,A,C,27,70,0.37037037037037035,3,lying down,False
oof,user20,training_3589,single,3,user20,C,A,2,2,1.0,1,doing squats,False
oof,user20,training_3600,single,3,user20,B,B,1,6,1.0,1,wiping surfaces,True
oof,user20,training_3618,single,3,user20,A,B,4,4,1.0,1,lying down,False
oof,user20,training_3628,single,3,user20,B,A,4,5,0.75,2,jogging in place,False
oof,user20,training_3645,single,3,user20,B,B,10,11,0.8,2,brushing their teeth,True
oof,user20,training_3646,single,3,user20,C,C,10,11,0.8,2,brushing their teeth,True
oof,user20,training_3656,single,3,user20,C,C,1,2,1.0,1,checking the time,True
oof,user20,training_3686,single,3,user20,A,B,4,4,0.75,2,taking their body temperature,False
oof,user20,training_3692,single,3,user20,C,C,9,11,0.6666666666666666,3,using a smartphone,True
oof,user20,training_3753,single,3,user20,A,A,10,11,0.9,2,combing their hair,True
oof,user20,training_3841,single,3,user20,B,B,2,2,0.5,2,massaging themselves,True
oof,user20,training_3903,single,3,user20,C,C,3,4,0.6666666666666666,2,opening the cabinet,True
oof,user20,training_3907,single,3,user20,B,B,9,11,0.8888888888888888,2,wiping their hands,True
oof,user20,training_3950,single,2,user20,B,C,27,76,0.37037037037037035,3,folding clothes,False
oof,user20,training_3958,single,3,user20,A,A,8,8,1.0,1,pouring a drink,True
oof,user20,training_3969,object_interaction,3,user20,D,A,28,28,0.7142857142857143,2,a clothes,False
oof,user20,training_3970,object_interaction,3,user20,B,A,28,28,0.7142857142857143,2,a clothes,False
oof,user20,training_3987,object_interaction,3,user20,B,B,12,15,0.5833333333333334,2,a keyboard,True
oof,user20,training_4015,object_interaction,3,user20,D,D,18,18,1.0,1,a documents,True
oof,user20,training_4016,object_interaction,3,user20,B,B,18,18,1.0,1,a documents,True
oof,user20,training_4069,object_interaction,3,user20,C,C,8,8,1.0,1,a cabinet,True
oof,user20,training_4070,object_interaction,3,user20,C,C,8,8,1.0,1,a cabinet,True
oof,user21,training_0623,single,3,user21,D,C,2,2,0.5,2,Using a phone,False
oof,user21,training_0624,single,3,user21,D,C,2,2,0.5,2,Checking the time,False
oof,user21,training_0625,single,2,user21,C,D,16,35,0.3125,4,Peeling fruit,False
oof,user21,training_0626,single,3,user21,B,C,1,1,1.0,1,Combing hair,False
oof,user21,training_0627,single,3,user21,D,C,1,1,1.0,1,Getting dressed,False
oof,user21,training_0628,single,3,user21,C,A,2,2,0.5,2,Running,False
oof,user21,training_0629,single,3,user21,A,D,1,1,1.0,1,Watching TV,False
oof,user21,training_0630,single,2,user21,A,D,10,22,0.4,4,Massaging oneself,False
oof,user21,training_0631,single,3,user21,D,A,2,2,0.5,2,Lying down,False
oof,user21,training_0632,single,3,user21,B,C,1,1,1.0,1,Drinking,False
oof,user21,training_0633,single,3,user21,C,B,2,2,0.5,2,Taking medicine,False
oof,user21,training_0634,single,3,user21,B,C,1,2,1.0,1,Massaging oneself,False
oof,user21,training_0635,single,3,user21,C,C,1,1,1.0,1,Grabbing utensils,True
oof,user21,training_0636,single,3,user21,D,D,1,1,1.0,1,Grabbing utensils,True
oof,user21,training_0637,single,2,user21,D,D,16,27,0.375,4,Grabbing utensils,True
oof,user21,training_0638,single,3,user21,A,C,1,1,1.0,1,Sitting down,False
oof,user21,training_0639,single,3,user21,B,C,2,2,1.0,1,Grabbing utensils,False
oof,user21,training_0640,single,2,user21,A,C,16,26,0.5,4,Sitting down,False
oof,user21,training_0641,single,3,user21,A,C,2,2,0.5,2,Massaging oneself,False
oof,user21,training_0642,single,3,user21,A,C,1,1,1.0,1,Typing on a keyboard,False
oof,user21,training_0643,single,3,user21,A,C,1,3,1.0,1,Sitting down,False
oof,user21,training_0644,single,3,user21,B,A,1,1,1.0,1,Getting dressed,False
oof,user21,training_0645,single,3,user21,A,C,3,3,1.0,1,Walking,False
oof,user21,training_0646,single,3,user21,D,A,1,1,1.0,1,Checking body temperature,False
oof,user21,training_0647,single,2,user21,A,D,12,26,0.3333333333333333,4,Writing,False
oof,user21,training_0648,single,3,user21,A,A,2,2,1.0,1,Walking,True
oof,user21,training_0649,single,3,user21,D,D,3,3,0.6666666666666666,2,Walking,True
oof,user21,training_0650,single,3,user21,C,C,4,4,1.0,1,Walking,True
oof,user21,training_0651,single,2,user21,A,A,15,30,0.4,4,Listening to the music with headphones,True
oof,user21,training_0652,single,3,user21,B,B,2,2,0.5,2,Listening to the music with headphones,True
oof,user21,training_0653,single,3,user21,A,D,1,1,1.0,1,Combing hair,False
oof,user21,training_0654,single,3,user21,B,D,1,1,1.0,1,Pouring,False
oof,user21,training_0655,single,3,user21,B,A,1,1,1.0,1,Massaging oneself,False
oof,user21,training_0656,single,3,user21,B,D,3,4,0.6666666666666666,2,Wiping hands,False
oof,user21,training_0657,single,2,user21,D,D,10,29,0.4,3,Checking the time,True
oof,user21,training_0658,single,2,user21,B,B,34,49,0.6470588235294118,4,Walking,True
oof,user21,training_0659,single,2,user21,B,B,24,35,0.5,4,Eating,True
oof,user21,training_0660,single,3,user21,A,C,1,1,1.0,1,Calling,False
oof,user21,training_0661,single,3,user21,B,A,1,1,1.0,1,Jumping jacks,False
oof,user21,training_0662,single,2,user21,B,B,9,31,0.5555555555555556,4,Wiping hands,True
oof,user21,training_0663,single,2,user21,D,D,11,35,0.5454545454545454,4,Massaging oneself,True
oof,user21,training_0664,single,3,user21,C,C,2,3,0.5,2,Wiping hands,True
oof,user21,training_1434,multi,3,user21,C,CA,3,3,0.3333333333333333,3,Walking|Wiping surface,False
oof,user21,training_1435,multi,2,user21,C,B,8,32,0.5,3,Sweeping,False
oof,user21,training_1436,multi,3,user21,BCD,BC,1,1,1.0,1,Wiping hands|Washing face,False
oof,user21,training_1437,multi,3,user21,AB,A,1,4,1.0,1,Walking,False
oof,user21,training_1438,multi,3,user21,ABD,AB,5,8,0.4,4,Walking|Sitting down,False
oof,user21,training_1439,multi,2,user21,AD,D,11,31,0.5454545454545454,4,Listening to the music with headphones,False
oof,user21,training_1440,multi,3,user21,CD,CD,1,1,1.0,1,Mopping|Sweeping,True
oof,user21,training_1441,multi,3,user21,BCD,CB,2,2,0.5,2,Mopping|Sweeping,False
oof,user21,training_1442,multi,2,user21,ABD,AB,15,31,0.4,4,Mopping|Sweeping,False
oof,user21,training_1443,multi,2,user21,CD,D,17,58,0.5294117647058824,7,Walking,False
oof,user21,training_1444,multi,2,user21,AD,C,6,28,0.6666666666666666,3,Grabbing utensils,False
oof,user21,training_1445,multi,2,user21,BCD,B,9,49,0.7777777777777778,3,Walking,False
oof,user21,training_1446,multi,3,user21,AD,DA,3,4,0.6666666666666666,2,Grabbing utensils|Peeling fruit,False
oof,user21,training_1447,multi,3,user21,D,B,1,1,1.0,1,Using a phone,False
oof,user21,training_1448,multi,2,user21,AD,D,11,30,0.2727272727272727,6,Grabbing utensils,False
oof,user21,training_1449,multi,2,user21,AC,D,2,28,0.5,2,Eating,False
oof,user21,training_1450,multi,3,user21,B,B,2,2,1.0,1,Walking,True
oof,user21,training_1451,multi,2,user21,A,C,4,19,0.25,4,Writing,False
oof,user21,training_1452,multi,3,user21,D,CD,2,5,0.5,2,Combing hair|Walking,False
oof,user21,training_1453,multi,3,user21,A,A,1,1,1.0,1,Walking,True
oof,user21,training_1454,multi,3,user21,ABD,C,5,7,0.4,4,Eating,False
oof,user21,training_1455,multi,2,user21,CD,A,10,31,0.3,5,Using a phone,False
oof,user21,training_1456,multi,2,user21,D,B,6,25,0.3333333333333333,5,Listening to the music with headphones,False
oof,user21,training_1457,multi,2,user21,A,D,3,24,0.3333333333333333,3,Lunges,False
oof,user21,training_1458,multi,3,user21,C,D,1,2,1.0,1,Wiping hands,False
oof,user21,training_1459,multi,3,user21,CD,AC,1,1,1.0,1,Squats|Walking,False
oof,user21,training_1460,multi,2,user21,B,C,7,31,0.42857142857142855,4,Squats,False
oof,user21,training_1461,multi,3,user21,BCD,B,3,4,0.6666666666666666,2,Walking,False
oof,user21,training_1462,multi,2,user21,AC,C,6,34,0.5,3,Sitting down,False
oof,user21,training_1463,multi,2,user21,AB,A,21,62,0.47619047619047616,8,Walking,False
oof,user21,training_1464,multi,2,user21,BC,C,10,36,0.4,4,Getting dressed,False
oof,user21,training_1465,multi,2,user21,A,B,7,30,0.42857142857142855,4,Peeling fruit,False
oof,user21,training_1466,multi,2,user21,B,A,2,20,0.5,2,Using a phone,False
oof,user21,training_1467,multi,3,user21,AC,CA,1,1,1.0,1,Drinking|Pouring,False
oof,user21,training_1468,multi,2,user21,CD,A,9,41,0.4444444444444444,4,Brushing teeth,False
oof,user21,training_1469,multi,3,user21,ABC,AC,1,3,1.0,1,Checking the time|Drinking,False
oof,user21,training_1470,multi,3,user21,ACD,ADC,3,3,0.3333333333333333,3,Drinking|Grabbing utensils|Eating,False
oof,user21,training_1471,multi,3,user21,B,BA,2,4,1.0,1,Grabbing utensils|Walking,False
oof,user21,training_1472,multi,3,user21,BD,A,1,1,1.0,1,Getting dressed,False
oof,user21,training_1473,multi,3,user21,AD,AD,1,4,1.0,1,Massaging oneself|Wiping hands,True
oof,user21,training_1474,multi,2,user21,CD,D,10,42,0.3,5,Massaging oneself,False
oof,user21,training_1475,multi,3,user21,B,C,2,2,0.5,2,Drinking,False
oof,user21,training_3346,emotion,2,user21,D,D,16,37,0.375,4,Gently,True
oof,user21,training_3347,emotion,3,user21,A,D,2,3,0.5,2,Meticulously,False
oof,user21,training_3348,emotion,2,user21,D,D,13,26,0.46153846153846156,3,Hurriedly,True
oof,user21,training_3349,emotion,3,user21,B,B,6,8,0.3333333333333333,3,Relaxedly,True
oof,user21,training_3350,emotion,3,user21,A,A,7,8,0.42857142857142855,3,Steadily,True
oof,user21,training_3351,emotion,3,user21,D,C,13,14,0.38461538461538464,4,Steadily,False
oof,user21,training_3352,emotion,3,user21,B,B,17,18,0.29411764705882354,4,Slowly,True
oof,user21,training_3353,emotion,3,user21,B,C,11,11,0.36363636363636365,3,Slowly,False
oof,user21,training_3354,emotion,3,user21,C,B,11,11,0.36363636363636365,3,Slowly,False
oof,user21,training_3355,emotion,3,user21,A,A,9,9,0.3333333333333333,3,Slowly,True
oof,user21,training_3356,emotion,3,user21,C,A,9,9,0.3333333333333333,3,Slowly,False
oof,user21,training_3357,emotion,3,user21,B,A,9,9,0.3333333333333333,3,Slowly,False
oof,user21,training_3358,emotion,3,user21,A,A,2,3,0.5,2,Slowly,True
oof,user21,training_3359,emotion,3,user21,D,C,3,4,0.6666666666666666,2,Quickly,False
oof,user21,training_3360,emotion,3,user21,A,A,10,10,0.4,3,Hastily,True
oof,user21,training_3361,emotion,3,user21,A,A,3,4,0.3333333333333333,3,Carefully,True
oof,user21,training_3362,emotion,3,user21,D,C,3,3,0.3333333333333333,3,Carefully,False
oof,user21,training_3363,emotion,3,user21,D,B,5,5,0.4,4,Carefully,False
oof,user21,training_3364,emotion,3,user21,A,C,4,4,0.5,3,Calmly,False
oof,user21,training_3365,emotion,3,user21,B,B,6,8,0.3333333333333333,4,Calmly,True
oof,user21,training_3366,emotion,3,user21,A,C,4,4,0.5,3,Calmly,False
oof,user21,training_3367,emotion,2,user21,C,A,6,13,0.5,3,Quickly,False
oof,user21,training_3368,emotion,2,user21,A,D,5,11,0.6,2,Quickly,False
oof,user21,training_3369,emotion,3,user21,B,B,1,2,1.0,1,Quickly,True
oof,user21,training_3370,emotion,3,user21,D,D,3,4,0.3333333333333333,3,Gracefully,True
oof,user21,training_3371,emotion,3,user21,B,A,3,5,0.3333333333333333,3,Gracefully,False
oof,user21,training_3372,emotion,3,user21,B,D,3,4,0.3333333333333333,3,Gracefully,False
oof,user21,training_3373,emotion,2,user21,B,B,37,63,0.4864864864864865,3,Leisurely,True
oof,user21,training_3374,emotion,2,user21,C,B,21,38,0.5238095238095238,3,Leisurely,False
oof,user21,training_3375,emotion,2,user21,C,B,20,38,0.5,3,Leisurely,False
oof,user21,training_3376,emotion,3,user21,C,C,11,11,0.36363636363636365,3,Slowly,True
oof,user21,training_3377,emotion,3,user21,B,B,13,13,0.38461538461538464,4,Steadily,True
oof,user21,training_3378,emotion,3,user21,C,A,10,12,0.4,3,Steadily,False
oof,user21,training_3379,emotion,2,user21,D,C,4,12,0.5,3,Calmly,False
oof,user21,training_3380,emotion,2,user21,D,C,3,11,0.3333333333333333,3,Peacefully,False
oof,user21,training_3381,emotion,2,user21,C,A,4,13,0.5,3,Calmly,False
oof,user21,training_3382,emotion,3,user21,B,D,7,8,0.5714285714285714,3,Steadily,False
oof,user21,training_3383,emotion,3,user21,D,C,8,8,0.5,3,Steadily,False
oof,user21,training_3384,emotion,3,user21,A,A,6,6,0.5,3,Steadily,True
oof,user21,training_3385,emotion,2,user21,A,A,38,60,0.5526315789473685,3,Slowly,True
oof,user21,training_3386,emotion,3,user21,A,B,8,9,0.5,3,Slowly,False
oof,user21,training_3387,emotion,2,user21,A,B,37,56,0.5405405405405406,3,Slowly,False
oof,user21,training_3540,single,3,user21,A,A,8,12,0.75,3,washing their face,True
oof,user21,training_3637,single,3,user21,A,C,4,5,0.75,2,drinking water,False
oof,user21,training_3657,single,3,user21,A,A,1,1,1.0,1,checking the time,True
oof,user21,training_3687,single,3,user21,C,C,3,3,0.3333333333333333,3,putting on headphones,True
oof,user21,training_3693,single,3,user21,B,B,7,8,0.7142857142857143,2,using a smartphone,True
oof,user21,training_3723,single,3,user21,A,C,3,4,0.6666666666666666,2,jogging in place,False
oof,user21,training_3783,single,3,user21,C,C,8,9,0.625,3,standing up,True
oof,user21,training_3819,single,3,user21,B,B,5,9,0.6,2,walking,True
oof,user21,training_3820,single,3,user21,A,C,2,6,0.5,2,typing on the keyboard,False
oof,user21,training_3821,single,3,user21,B,A,1,3,1.0,1,making a phone call,False
oof,user21,training_3831,single,3,user21,C,C,8,8,0.875,2,taking medicine,True
oof,user21,training_3842,single,2,user21,B,C,28,66,0.35714285714285715,3,combing their hair,False
oof,user21,training_3851,single,3,user21,B,A,3,6,0.6666666666666666,2,putting on headphones,False
oof,user21,training_3883,single,3,user21,A,A,3,8,1.0,1,peeling with a knife,True
oof,user21,training_3884,single,2,user21,C,B,28,89,0.35714285714285715,3,doing squats,False
oof,user21,training_3908,single,3,user21,B,B,9,10,0.6666666666666666,3,wiping their hands,True
oof,user21,training_3909,single,3,user21,B,B,9,11,0.7777777777777778,3,wiping their hands,True
oof,user21,training_3959,single,3,user21,C,C,10,10,0.9,2,pouring a drink,True
oof,user21,training_4024,object_interaction,3,user21,C,C,6,6,1.0,1,a headphones,True
oof,user21,training_4031,object_interaction,3,user21,A,A,17,27,0.6470588235294118,2,a phone,True
oof,user21,training_4032,object_interaction,3,user21,B,B,16,20,0.75,2,a phone,True
oof,user21,training_4060,object_interaction,3,user21,D,D,16,17,1.0,1,a smartphone,True
oof,user21,training_4061,object_interaction,3,user21,C,C,16,21,1.0,1,a smartphone,True
oof,user21,training_4087,object_interaction,3,user21,C,C,9,9,1.0,1,a glass,True
oof,user22,training_0665,single,3,user22,A,B,2,2,0.5,2,Reading,False
oof,user22,training_0666,single,2,user22,C,A,9,21,0.6666666666666666,3,Stirring,False
oof,user22,training_0667,single,3,user22,A,A,1,1,1.0,1,Listening to the music with headphones,True
oof,user22,training_0668,single,3,user22,A,C,1,2,1.0,1,Lunges,False
oof,user22,training_0669,single,3,user22,D,C,1,1,1.0,1,Grabbing utensils,False
oof,user22,training_0670,single,2,user22,A,A,8,19,0.5,3,Drinking,True
oof,user22,training_0671,single,3,user22,C,B,1,1,1.0,1,Lying down,False
oof,user22,training_0672,single,2,user22,C,D,11,35,0.45454545454545453,4,Turning a page,False
oof,user22,training_0673,single,3,user22,A,B,3,3,0.6666666666666666,2,Sweeping,False
oof,user22,training_0674,single,3,user22,B,A,1,1,1.0,1,Using a phone,False
oof,user22,training_0675,single,2,user22,B,A,7,25,0.42857142857142855,4,Checking body temperature,False
oof,user22,training_0676,single,3,user22,A,A,4,4,0.75,2,Walking,True
oof,user22,training_0677,single,3,user22,A,A,1,1,1.0,1,Writing,True
oof,user22,training_0678,single,2,user22,B,B,7,27,0.2857142857142857,4,Folding clothes,True
oof,user22,training_0679,single,3,user22,D,B,1,1,1.0,1,Sitting down,False
oof,user22,training_0680,single,3,user22,C,B,2,2,0.5,2,Grabbing utensils,False
oof,user22,training_0681,single,2,user22,A,A,21,33,0.42857142857142855,4,Eating,True
oof,user22,training_0682,single,3,user22,D,D,1,1,1.0,1,Peeling fruit,True
oof,user22,training_0683,single,3,user22,C,D,3,4,0.3333333333333333,3,Sitting down,False
oof,user22,training_0684,single,3,user22,A,A,2,2,0.5,2,Typing on a keyboard,True
oof,user22,training_0685,single,3,user22,A,B,1,1,1.0,1,Playing games,False
oof,user22,training_0686,single,3,user22,C,D,1,1,1.0,1,Peeling fruit,False
oof,user22,training_0687,single,3,user22,D,D,1,1,1.0,1,Taking a selfie,True
oof,user22,training_0688,single,3,user22,B,C,1,2,1.0,1,Eating,False
oof,user22,training_0689,single,3,user22,C,D,2,3,1.0,1,Checking the time,False
oof,user22,training_0690,single,2,user22,A,A,10,28,0.5,3,Sitting down,True
oof,user22,training_0691,single,2,user22,A,A,13,26,0.38461538461538464,4,Stirring,True
oof,user22,training_0692,single,3,user22,A,A,2,2,0.5,2,Peeling fruit,True
oof,user22,training_0693,single,3,user22,B,A,1,1,1.0,1,Washing face,False
oof,user22,training_0694,single,3,user22,A,C,1,2,1.0,1,Reading,False
oof,user22,training_0695,single,2,user22,A,D,16,36,0.5,4,Squats,False
oof,user22,training_0696,single,3,user22,A,A,1,2,1.0,1,Walking,True
oof,user22,training_0697,single,3,user22,D,D,1,1,1.0,1,Using a phone,True
oof,user22,training_0698,single,3,user22,C,D,1,1,1.0,1,Lying down,False
oof,user22,training_0699,single,3,user22,A,C,1,1,1.0,1,Peeling fruit,False
oof,user22,training_0700,single,3,user22,A,B,1,1,1.0,1,Drinking,False
oof,user22,training_0701,single,3,user22,B,B,2,3,0.5,2,Checking the time,True
oof,user22,training_0702,single,3,user22,C,A,1,1,1.0,1,Combing hair,False
oof,user22,training_0703,single,3,user22,B,B,1,1,1.0,1,Massaging oneself,True
oof,user22,training_0704,single,2,user22,A,A,10,33,0.4,4,Sitting down,True
oof,user22,training_0705,single,2,user22,B,B,12,25,0.4166666666666667,4,Sitting down,True
oof,user22,training_0706,single,2,user22,B,B,19,32,0.42105263157894735,4,Sitting down,True
oof,user22,training_0707,single,3,user22,C,B,1,1,1.0,1,Stretching,False
oof,user22,training_0708,single,2,user22,A,C,6,33,0.3333333333333333,3,Lunges,False
oof,user22,training_0709,single,3,user22,B,D,2,2,0.5,2,Pouring,False
oof,user22,training_0710,single,2,user22,C,B,9,26,0.5555555555555556,4,Checking the time,False
oof,user22,training_0711,single,3,user22,D,A,1,1,1.0,1,Eating,False
oof,user22,training_0712,single,3,user22,A,C,1,1,1.0,1,Taking medicine,False
oof,user22,training_0713,single,3,user22,A,C,1,1,1.0,1,Peeling fruit,False
oof,user22,training_1476,multi,2,user22,C,AD,5,35,0.4,4,Undressing|Playing games,False
oof,user22,training_1477,multi,3,user22,ACD,B,3,4,0.3333333333333333,3,Listening to the music with headphones,False
oof,user22,training_1478,multi,2,user22,AD,C,4,26,0.75,2,Grabbing utensils,False
oof,user22,training_1479,multi,2,user22,BD,B,5,17,0.4,4,Typing on a keyboard,False
oof,user22,training_1480,multi,3,user22,ACD,BC,1,3,1.0,1,Eating|Walking,False
oof,user22,training_1481,multi,2,user22,AD,B,10,25,0.4,4,Squats,False
oof,user22,training_1482,multi,3,user22,CD,C,2,2,1.0,1,Pouring,False
oof,user22,training_1483,multi,3,user22,B,CA,1,1,1.0,1,Turning a page|Writing,False
oof,user22,training_1484,multi,2,user22,B,B,9,27,0.3333333333333333,5,Brushing teeth,True
oof,user22,training_1485,multi,3,user22,AC,A,1,1,1.0,1,Walking,False
oof,user22,training_1486,multi,3,user22,ABC,C,1,1,1.0,1,Walking,False
oof,user22,training_1487,multi,2,user22,A,A,15,48,0.6,5,Walking,True
oof,user22,training_1488,multi,3,user22,ABC,C,1,2,1.0,1,Walking,False
oof,user22,training_1489,multi,3,user22,BD,D,2,3,0.5,2,Folding clothes,False
oof,user22,training_1490,multi,3,user22,BD,D,1,1,1.0,1,Folding clothes,False
oof,user22,training_1491,multi,3,user22,ABD,ADC,2,3,0.5,2,Walking|Stretching|Eating,False
oof,user22,training_1492,multi,2,user22,AB,A,9,47,0.3333333333333333,5,Eating,False
oof,user22,training_1493,multi,2,user22,AD,B,10,33,0.4,5,Checking the time,False
oof,user22,training_1494,multi,2,user22,AB,AB,7,38,0.2857142857142857,6,Peeling fruit|Eating,True
oof,user22,training_1495,multi,2,user22,BC,CB,8,40,0.375,5,Turning a page|Reading,False
oof,user22,training_1496,multi,3,user22,BC,CB,1,1,1.0,1,Turning a page|Reading,False
oof,user22,training_1497,multi,2,user22,B,D,5,29,0.4,3,Wiping surface,False
oof,user22,training_1498,multi,3,user22,CD,C,1,1,1.0,1,Walking,False
oof,user22,training_1499,multi,2,user22,B,B,15,41,0.6666666666666666,2,Walking,True
oof,user22,training_1500,multi,2,user22,CD,D,25,56,0.52,7,Walking,False
oof,user22,training_1501,multi,2,user22,B,B,10,28,0.6,3,Eating,True
oof,user22,training_1502,multi,3,user22,BCD,DBC,1,1,1.0,1,Pouring|Peeling fruit|Stirring,False
oof,user22,training_1503,multi,2,user22,BCD,D,11,35,0.2727272727272727,6,Stirring,False
oof,user22,training_1504,multi,3,user22,A,B,3,3,0.3333333333333333,3,Brushing teeth,False
oof,user22,training_1505,multi,3,user22,A,C,1,2,1.0,1,Getting dressed,False
oof,user22,training_1506,multi,2,user22,BC,BC,9,28,0.3333333333333333,5,Massaging oneself|Checking body temperature,True
oof,user22,training_1507,multi,3,user22,BCD,BD,3,4,0.3333333333333333,3,Walking|Peeling fruit,False
oof,user22,training_1508,multi,3,user22,A,C,1,1,1.0,1,Taking a selfie,False
oof,user22,training_1509,multi,3,user22,ABD,BA,1,4,1.0,1,Peeling fruit|Walking,False
oof,user22,training_1510,multi,2,user22,B,A,6,33,0.3333333333333333,5,Squats,False
oof,user22,training_1511,multi,2,user22,D,B,8,35,0.375,5,Squats,False
oof,user22,training_1512,multi,2,user22,ABC,D,9,40,0.3333333333333333,5,Drinking,False
oof,user22,training_1513,multi,2,user22,BCD,A,14,39,0.42857142857142855,6,Listening to the music with headphones,False
oof,user22,training_1514,multi,2,user22,A,A,8,27,0.375,6,Stretching,True
oof,user22,training_1515,multi,3,user22,ABCD,BDA,2,4,0.5,2,Sitting down|Walking|Standing up,False
oof,user22,training_1516,multi,2,user22,AC,B,21,61,0.47619047619047616,5,Walking,False
oof,user22,training_1517,multi,3,user22,BD,CB,1,1,1.0,1,Grabbing utensils|Sitting down,False
oof,user22,training_1518,multi,3,user22,B,A,2,3,0.5,2,Undressing,False
oof,user22,training_1519,multi,3,user22,AC,AD,2,4,0.5,2,Undressing|Taking medicine,False
oof,user22,training_1520,multi,2,user22,A,D,1,19,1.0,1,Lying down,False
oof,user22,training_1521,multi,2,user22,ACD,C,2,27,0.5,2,Standing up,False
oof,user22,training_1522,multi,3,user22,AD,C,2,4,0.5,2,Stirring,False
oof,user22,training_1523,multi,3,user22,A,D,1,2,1.0,1,Eating,False
oof,user22,training_1524,multi,2,user22,B,B,6,23,0.5,4,Standing up,True
oof,user22,training_2673,sequence,3,user22,BACD,BADC,6,28,1.0,1,Walking|Sitting down|Typing on a keyboard|Listening to the music with headphones,False
oof,user22,training_3388,emotion,3,user22,D,A,6,6,0.5,3,Gently,False
oof,user22,training_3389,emotion,3,user22,B,C,4,4,0.5,3,Gently,False
oof,user22,training_3390,emotion,2,user22,D,D,23,41,0.43478260869565216,4,Leisurely,True
oof,user22,training_3391,emotion,2,user22,B,D,29,52,0.3448275862068966,4,Leisurely,False
oof,user22,training_3392,emotion,2,user22,A,C,23,40,0.4782608695652174,3,Leisurely,False
oof,user22,training_3393,emotion,3,user22,A,A,3,5,0.3333333333333333,3,Meticulously,True
oof,user22,training_3394,emotion,3,user22,A,C,5,5,0.4,4,Hurriedly,False
oof,user22,training_3395,emotion,3,user22,C,D,1,1,1.0,1,Meticulously,False
oof,user22,training_3396,emotion,3,user22,C,D,7,8,0.42857142857142855,3,Hurriedly,False
oof,user22,training_3397,emotion,3,user22,C,D,6,9,0.3333333333333333,3,Slowly,False
oof,user22,training_3398,emotion,3,user22,A,C,7,7,0.42857142857142855,3,Steadily,False
oof,user22,training_3399,emotion,3,user22,C,D,1,3,1.0,1,Carefully,False
oof,user22,training_3400,emotion,3,user22,D,C,2,4,0.5,2,Slowly,False
oof,user22,training_3401,emotion,2,user22,A,B,31,53,0.41935483870967744,3,Calmly,False
oof,user22,training_3402,emotion,2,user22,D,D,31,47,0.45161290322580644,3,Calmly,True
oof,user22,training_3403,emotion,2,user22,A,D,30,46,0.43333333333333335,3,Calmly,False
oof,user22,training_3404,emotion,3,user22,D,A,27,30,0.37037037037037035,3,Quickly,False
oof,user22,training_3405,emotion,3,user22,C,A,1,1,1.0,1,Quickly,False
oof,user22,training_3406,emotion,3,user22,C,B,3,4,0.3333333333333333,3,Slowly,False
oof,user22,training_3407,emotion,3,user22,D,D,18,19,0.3888888888888889,4,Anxiously,True
oof,user22,training_3408,emotion,3,user22,B,B,23,23,0.34782608695652173,4,Calmly,True
oof,user22,training_3409,emotion,3,user22,A,B,13,13,0.38461538461538464,3,Anxiously,False
oof,user22,training_3410,emotion,2,user22,D,D,3,6,0.6666666666666666,2,Gently,True
oof,user22,training_3411,emotion,3,user22,C,A,1,2,1.0,1,Swiftly,False
oof,user22,training_3412,emotion,2,user22,B,C,9,18,0.5555555555555556,3,Gently,False
oof,user22,training_3413,emotion,3,user22,A,A,1,1,1.0,1,Hurriedly,True
oof,user22,training_3414,emotion,2,user22,D,A,44,73,0.4318181818181818,4,Hurriedly,False
oof,user22,training_3415,emotion,2,user22,C,D,45,71,0.4444444444444444,4,Hurriedly,False
oof,user22,training_3416,emotion,2,user22,B,B,17,31,0.47058823529411764,4,Slowly,True
oof,user22,training_3417,emotion,3,user22,A,D,1,1,1.0,1,Slowly,False
oof,user22,training_3418,emotion,2,user22,B,D,14,26,0.5,3,Slowly,False
oof,user22,training_3419,emotion,3,user22,D,B,1,1,1.0,1,Hurriedly,False
oof,user22,training_3420,emotion,3,user22,C,D,1,1,1.0,1,Peacefully,False
oof,user22,training_3421,emotion,2,user22,B,A,8,14,0.375,4,Attentively,False
oof,user22,training_3422,emotion,3,user22,D,A,13,13,0.38461538461538464,3,Anxiously,False
oof,user22,training_3423,emotion,3,user22,C,B,12,12,0.4166666666666667,3,Anxiously,False
oof,user22,training_3424,emotion,3,user22,C,C,16,16,0.375,3,Anxiously,True
oof,user22,training_3425,emotion,3,user22,D,C,7,8,0.42857142857142855,3,Hurriedly,False
oof,user22,training_3426,emotion,3,user22,B,C,9,10,0.3333333333333333,3,Relaxedly,False
oof,user22,training_3427,emotion,3,user22,D,D,8,9,0.375,3,Hurriedly,True
oof,user22,training_3428,emotion,3,user22,D,D,12,12,0.3333333333333333,3,Slowly,True
