split,fold,block_id,block_size,candidate_rank,candidate_score,candidate_pool,candidate_cardinality,is_selected
oof,3,f3b036,2,1373,-0.1393426740062651,Brushing teeth||Calling||Checking the time||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Reading||Running,10,0
oof,3,f3b036,2,1374,-0.1393426740062651,Brushing teeth||Calling||Checking the time||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Reading||Washing face,10,0
oof,3,f3b036,2,1375,-0.1393426740062651,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Sweeping,10,0
oof,3,f3b036,2,1376,-0.1393426740062651,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Reading||Running||Sweeping,10,0
oof,3,f3b036,2,1377,-0.1393426740062651,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Reading||Sweeping||Washing face,10,0
oof,3,f3b036,2,1378,-0.5047591380572243,Brushing teeth||Drinking||Eating||Grabbing utensils||Mopping||Playing games||Running||Turning a page||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1379,-0.5047591380572243,Brushing teeth||Drinking||Eating||Grabbing utensils||Playing games||Running||Taking medicine||Turning a page||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1380,-0.6603192189283646,Brushing teeth||Calling||Checking the time||Grabbing utensils||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1381,-0.6603192189283646,Brushing teeth||Calling||Checking the time||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1382,-0.6603192189283646,Brushing teeth||Calling||Checking the time||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1383,-0.6603192189283646,Brushing teeth||Calling||Grabbing utensils||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1384,-0.6603192189283646,Brushing teeth||Calling||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1385,-0.6603192189283646,Brushing teeth||Calling||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1386,-0.6603192189283646,Calling||Checking the time||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1387,-0.6603192189283646,Calling||Checking the time||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1388,-0.6603192189283646,Calling||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1389,-0.6603192189283646,Calling||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1390,-0.7792553911828506,Brushing teeth||Eating||Grabbing utensils||Jumping jacks||Mopping||Peeling fruit||Running||Turning a page||Washing face,9,0
oof,3,f3b036,2,1391,-0.7792553911828506,Brushing teeth||Eating||Grabbing utensils||Jumping jacks||Peeling fruit||Running||Taking medicine||Turning a page||Washing face,9,0
oof,3,f3b036,2,1392,-0.7792553911828506,Eating||Grabbing utensils||Jumping jacks||Mopping||Peeling fruit||Playing games||Running||Turning a page||Washing face,9,0
oof,3,f3b036,2,1393,-0.7792553911828506,Eating||Grabbing utensils||Jumping jacks||Peeling fruit||Playing games||Running||Taking medicine||Turning a page||Washing face,9,0
oof,3,f3b036,2,1394,-0.9198425170828912,Brushing teeth||Checking the time||Drinking||Eating||Jumping jacks||Peeling fruit||Playing games||Running||Taking medicine,9,0
oof,3,f3b036,2,1395,-0.9198425170828912,Brushing teeth||Checking the time||Drinking||Eating||Peeling fruit||Playing games||Running||Taking medicine||Washing face,9,0
oof,3,f3b036,2,1396,-0.9198425170828912,Brushing teeth||Drinking||Eating||Jumping jacks||Lying down||Peeling fruit||Playing games||Running||Washing face,9,0
oof,3,f3b036,2,1397,-0.9198425170828912,Brushing teeth||Drinking||Eating||Jumping jacks||Peeling fruit||Playing games||Running||Sweeping||Taking medicine,9,0
oof,3,f3b036,2,1398,-0.9198425170828912,Brushing teeth||Drinking||Eating||Peeling fruit||Playing games||Running||Sweeping||Taking medicine||Washing face,9,0
oof,3,f3b036,2,1399,-0.9198425170828983,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Mopping||Peeling fruit||Playing games||Running,9,0
oof,3,f3b036,2,1400,-0.9198425170828983,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Peeling fruit||Playing games||Running||Taking medicine,9,0
oof,3,f3b036,2,1401,-0.9198425170828983,Brushing teeth||Checking the time||Drinking||Eating||Jumping jacks||Mopping||Peeling fruit||Playing games||Running,9,0
oof,3,f3b036,2,1402,-0.9198425170828983,Brushing teeth||Checking the time||Drinking||Eating||Mopping||Peeling fruit||Playing games||Running||Washing face,9,0
oof,3,f3b036,2,1403,-0.9198425170828983,Brushing teeth||Drinking||Eating||Grabbing utensils||Jumping jacks||Lying down||Peeling fruit||Playing games||Running,9,0
oof,3,f3b036,2,1404,-0.9198425170828983,Brushing teeth||Drinking||Eating||Grabbing utensils||Mopping||Peeling fruit||Playing games||Running||Sweeping,9,0
oof,3,f3b036,2,1405,-0.9198425170828983,Brushing teeth||Drinking||Eating||Grabbing utensils||Peeling fruit||Playing games||Running||Sweeping||Taking medicine,9,0
oof,3,f3b036,2,1406,-0.9198425170828983,Brushing teeth||Drinking||Eating||Jumping jacks||Mopping||Peeling fruit||Playing games||Running||Sweeping,9,0
oof,3,f3b036,2,1407,-0.9198425170828983,Brushing teeth||Drinking||Eating||Mopping||Peeling fruit||Playing games||Running||Sweeping||Washing face,9,0
oof,3,f3b036,2,1408,-1.1638339050918134,Brushing teeth||Calling||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Reading||Running||Turning a page||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1409,-1.304421030991854,Brushing teeth||Calling||Checking the time||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Typing on a keyboard,11,0
oof,3,f3b036,2,1410,-1.304421030991854,Brushing teeth||Calling||Checking the time||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Reading||Running||Typing on a keyboard,11,0
oof,3,f3b036,2,1411,-1.304421030991854,Brushing teeth||Calling||Checking the time||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Reading||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1412,-1.304421030991854,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Sweeping||Typing on a keyboard,11,0
oof,3,f3b036,2,1413,-1.304421030991854,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Reading||Running||Sweeping||Typing on a keyboard,11,0
oof,3,f3b036,2,1414,-1.304421030991854,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Reading||Sweeping||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1415,-1.5789172841174732,Calling||Checking the time||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Washing face,10,0
oof,3,f3b036,2,1416,-1.5789172841174732,Calling||Checking the time||Eating||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Washing face,10,0
oof,3,f3b036,2,1417,-1.5789172841174732,Calling||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Sweeping||Washing face,10,0
oof,3,f3b036,2,1418,-1.5789172841174732,Calling||Eating||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Sweeping||Washing face,10,0
oof,3,f3b036,2,1419,-1.9443337481684395,Brushing teeth||Eating||Grabbing utensils||Jumping jacks||Mopping||Peeling fruit||Running||Turning a page||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1420,-1.9443337481684395,Brushing teeth||Eating||Grabbing utensils||Jumping jacks||Peeling fruit||Running||Taking medicine||Turning a page||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1421,-1.9443337481684395,Eating||Grabbing utensils||Jumping jacks||Mopping||Peeling fruit||Playing games||Running||Turning a page||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1422,-1.9443337481684395,Eating||Grabbing utensils||Jumping jacks||Peeling fruit||Playing games||Running||Taking medicine||Turning a page||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1423,-2.0849208740684873,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Mopping||Peeling fruit||Playing games||Running||Typing on a keyboard,10,0
oof,3,f3b036,2,1424,-2.0849208740684873,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Peeling fruit||Playing games||Running||Taking medicine||Typing on a keyboard,10,0
oof,3,f3b036,2,1425,-2.0849208740684873,Brushing teeth||Checking the time||Drinking||Eating||Jumping jacks||Mopping||Peeling fruit||Playing games||Running||Typing on a keyboard,10,0
oof,3,f3b036,2,1426,-2.0849208740684873,Brushing teeth||Checking the time||Drinking||Eating||Mopping||Peeling fruit||Playing games||Running||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1427,-2.0849208740684873,Brushing teeth||Drinking||Eating||Grabbing utensils||Jumping jacks||Lying down||Peeling fruit||Playing games||Running||Typing on a keyboard,10,0
oof,3,f3b036,2,1428,-2.0849208740684873,Brushing teeth||Drinking||Eating||Grabbing utensils||Mopping||Peeling fruit||Playing games||Running||Sweeping||Typing on a keyboard,10,0
oof,3,f3b036,2,1429,-2.0849208740684873,Brushing teeth||Drinking||Eating||Grabbing utensils||Peeling fruit||Playing games||Running||Sweeping||Taking medicine||Typing on a keyboard,10,0
oof,3,f3b036,2,1430,-2.0849208740684873,Brushing teeth||Drinking||Eating||Jumping jacks||Lying down||Peeling fruit||Playing games||Running||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1431,-2.0849208740684873,Brushing teeth||Drinking||Eating||Jumping jacks||Mopping||Peeling fruit||Playing games||Running||Sweeping||Typing on a keyboard,10,0
oof,3,f3b036,2,1432,-2.0849208740684873,Brushing teeth||Drinking||Eating||Mopping||Peeling fruit||Playing games||Running||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1433,-2.0849208740684944,Brushing teeth||Checking the time||Drinking||Eating||Jumping jacks||Peeling fruit||Playing games||Running||Taking medicine||Typing on a keyboard,10,0
oof,3,f3b036,2,1434,-2.0849208740684944,Brushing teeth||Checking the time||Drinking||Eating||Peeling fruit||Playing games||Running||Taking medicine||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1435,-2.0849208740684944,Brushing teeth||Drinking||Eating||Jumping jacks||Peeling fruit||Playing games||Running||Sweeping||Taking medicine||Typing on a keyboard,10,0
oof,3,f3b036,2,1436,-2.0849208740684944,Brushing teeth||Drinking||Eating||Peeling fruit||Playing games||Running||Sweeping||Taking medicine||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1437,-2.1717990686975455,Brushing teeth||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Running||Turning a page||Washing face,9,0
oof,3,f3b036,2,1438,-2.4585379621933967,Calling||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Mopping||Peeling fruit||Running||Turning a page||Washing face,10,0
oof,3,f3b036,2,1439,-2.4585379621933967,Calling||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Running||Taking medicine||Turning a page||Washing face,10,0
oof,3,f3b036,2,1440,-2.4585379621933967,Calling||Eating||Grabbing utensils||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running||Turning a page||Washing face,10,0
oof,3,f3b036,2,1441,-2.4585379621933967,Calling||Eating||Grabbing utensils||Listening to the music with headphones||Peeling fruit||Playing games||Running||Taking medicine||Turning a page||Washing face,10,0
oof,3,f3b036,2,1442,-2.4585379621934003,Brushing teeth||Calling||Eating||Grabbing utensils||Listening to the music with headphones||Mopping||Peeling fruit||Running||Turning a page||Washing face,10,0
oof,3,f3b036,2,1443,-2.4585379621934003,Brushing teeth||Calling||Eating||Grabbing utensils||Listening to the music with headphones||Peeling fruit||Running||Taking medicine||Turning a page||Washing face,10,0
oof,3,f3b036,2,1444,-2.5991250880934516,Brushing teeth||Calling||Checking the time||Drinking||Eating||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running,10,0
oof,3,f3b036,2,1445,-2.5991250880934516,Brushing teeth||Calling||Checking the time||Drinking||Eating||Listening to the music with headphones||Peeling fruit||Playing games||Running||Taking medicine,10,0
oof,3,f3b036,2,1446,-2.5991250880934516,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Lying down||Peeling fruit||Playing games||Running,10,0
oof,3,f3b036,2,1447,-2.5991250880934516,Brushing teeth||Calling||Drinking||Eating||Jumping jacks||Listening to the music with headphones||Lying down||Peeling fruit||Playing games||Running,10,0
oof,3,f3b036,2,1448,-2.5991250880934516,Brushing teeth||Calling||Drinking||Eating||Listening to the music with headphones||Lying down||Peeling fruit||Playing games||Running||Washing face,10,0
oof,3,f3b036,2,1449,-2.5991250880934516,Brushing teeth||Calling||Drinking||Eating||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running||Sweeping,10,0
oof,3,f3b036,2,1450,-2.5991250880934516,Brushing teeth||Calling||Drinking||Eating||Listening to the music with headphones||Peeling fruit||Playing games||Running||Sweeping||Taking medicine,10,0
oof,3,f3b036,2,1451,-2.743995641103073,Calling||Checking the time||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1452,-2.743995641103073,Calling||Checking the time||Eating||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1453,-2.743995641103073,Calling||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Sweeping||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1454,-2.743995641103073,Calling||Eating||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Sweeping||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1455,-3.3368774256831344,Brushing teeth||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Running||Turning a page||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1456,-3.4638375085215927,Brushing teeth||Eating||Grabbing utensils||Mopping||Playing games||Running||Turning a page||Washing face,8,0
oof,3,f3b036,2,1457,-3.4638375085215927,Brushing teeth||Eating||Grabbing utensils||Playing games||Running||Taking medicine||Turning a page||Washing face,8,0
oof,3,f3b036,2,1458,-3.6236163191789963,Brushing teeth||Calling||Eating||Grabbing utensils||Listening to the music with headphones||Mopping||Peeling fruit||Running||Turning a page||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1459,-3.6236163191789963,Brushing teeth||Calling||Eating||Grabbing utensils||Listening to the music with headphones||Peeling fruit||Running||Taking medicine||Turning a page||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1460,-3.6236163191789963,Calling||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Mopping||Peeling fruit||Running||Turning a page||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1461,-3.6236163191789963,Calling||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Running||Taking medicine||Turning a page||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1462,-3.6236163191789963,Calling||Eating||Grabbing utensils||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running||Turning a page||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1463,-3.623616319179,Calling||Eating||Grabbing utensils||Listening to the music with headphones||Peeling fruit||Playing games||Running||Taking medicine||Turning a page||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1464,-3.751960804708805,Brushing teeth||Checking the time||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Washing face,9,0
oof,3,f3b036,2,1465,-3.751960804708805,Brushing teeth||Checking the time||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Washing face,9,0
oof,3,f3b036,2,1466,-3.751960804708805,Brushing teeth||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Sweeping||Washing face,9,0
oof,3,f3b036,2,1467,-3.751960804708805,Brushing teeth||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Sweeping||Washing face,9,0
oof,3,f3b036,2,1468,-3.7642034450790405,Brushing teeth||Calling||Checking the time||Drinking||Eating||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running||Typing on a keyboard,11,0
oof,3,f3b036,2,1469,-3.7642034450790405,Brushing teeth||Calling||Checking the time||Drinking||Eating||Listening to the music with headphones||Peeling fruit||Playing games||Running||Taking medicine||Typing on a keyboard,11,0
oof,3,f3b036,2,1470,-3.7642034450790405,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Lying down||Peeling fruit||Playing games||Running||Typing on a keyboard,11,0
oof,3,f3b036,2,1471,-3.7642034450790405,Brushing teeth||Calling||Drinking||Eating||Jumping jacks||Listening to the music with headphones||Lying down||Peeling fruit||Playing games||Running||Typing on a keyboard,11,0
oof,3,f3b036,2,1472,-3.7642034450790405,Brushing teeth||Calling||Drinking||Eating||Listening to the music with headphones||Lying down||Peeling fruit||Playing games||Running||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1473,-3.7642034450790405,Brushing teeth||Calling||Drinking||Eating||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running||Sweeping||Typing on a keyboard,11,0
oof,3,f3b036,2,1474,-3.7642034450790405,Brushing teeth||Calling||Drinking||Eating||Listening to the music with headphones||Peeling fruit||Playing games||Running||Sweeping||Taking medicine||Typing on a keyboard,11,0
oof,3,f3b036,2,1475,-3.9790766121549197,Brushing teeth||Calling||Grabbing utensils||Jumping jacks||Playing games||Reading||Running||Turning a page||Washing face,9,0
oof,3,f3b036,2,1476,-4.396062616772291,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Washing face,10,0
oof,3,f3b036,2,1477,-4.396062616772291,Brushing teeth||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Sweeping||Washing face,10,0
oof,3,f3b036,2,1478,-4.396062616772294,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Running,10,0
oof,3,f3b036,2,1479,-4.396062616772294,Brushing teeth||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Running||Sweeping,10,0
oof,3,f3b036,2,1480,-4.628915865507182,Brushing teeth||Eating||Grabbing utensils||Mopping||Playing games||Running||Turning a page||Typing on a keyboard||Washing face,9,0
oof,3,f3b036,2,1481,-4.628915865507182,Brushing teeth||Eating||Grabbing utensils||Playing games||Running||Taking medicine||Turning a page||Typing on a keyboard||Washing face,9,0
oof,3,f3b036,2,1482,-4.917039161694397,Brushing teeth||Checking the time||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1483,-4.917039161694397,Brushing teeth||Checking the time||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1484,-4.917039161694397,Brushing teeth||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1485,-4.917039161694397,Brushing teeth||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Reading||Running||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1486,-5.043999244532856,Brushing teeth||Eating||Grabbing utensils||Lying down||Peeling fruit||Playing games||Running||Washing face,8,0
oof,3,f3b036,2,1487,-5.144154969140523,Brushing teeth||Calling||Grabbing utensils||Jumping jacks||Playing games||Reading||Running||Turning a page||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1488,-5.275683294848218,Brushing teeth||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Mopping||Playing games||Running||Turning a page||Washing face,10,0
oof,3,f3b036,2,1489,-5.275683294848218,Brushing teeth||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Running||Taking medicine||Turning a page||Washing face,10,0
oof,3,f3b036,2,1490,-5.559238348166197,Brushing teeth||Calling||Checking the time||Grabbing utensils||Jumping jacks||Peeling fruit||Playing games||Reading||Washing face,9,0
oof,3,f3b036,2,1491,-5.559238348166197,Brushing teeth||Calling||Checking the time||Jumping jacks||Peeling fruit||Playing games||Reading||Running||Washing face,9,0
oof,3,f3b036,2,1492,-5.559238348166197,Brushing teeth||Calling||Grabbing utensils||Jumping jacks||Peeling fruit||Playing games||Reading||Sweeping||Washing face,9,0
oof,3,f3b036,2,1493,-5.559238348166197,Brushing teeth||Calling||Jumping jacks||Peeling fruit||Playing games||Reading||Running||Sweeping||Washing face,9,0
oof,3,f3b036,2,1494,-5.561140973757883,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Running||Typing on a keyboard,11,0
oof,3,f3b036,2,1495,-5.561140973757883,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1496,-5.561140973757883,Brushing teeth||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Running||Sweeping||Typing on a keyboard,11,0
oof,3,f3b036,2,1497,-5.561140973757883,Brushing teeth||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Playing games||Reading||Sweeping||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1498,-6.203340160229679,Brushing teeth||Calling||Checking the time||Drinking||Eating||Grabbing utensils||Jumping jacks||Playing games||Reading||Running,10,0
oof,3,f3b036,2,1499,-6.203340160229679,Brushing teeth||Calling||Checking the time||Drinking||Eating||Grabbing utensils||Jumping jacks||Playing games||Reading||Washing face,10,0
oof,3,f3b036,2,1500,-6.203340160229679,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Jumping jacks||Playing games||Reading||Running||Sweeping,10,0
oof,3,f3b036,2,1501,-6.203340160229679,Brushing teeth||Calling||Drinking||Eating||Grabbing utensils||Jumping jacks||Playing games||Reading||Sweeping||Washing face,10,0
oof,3,f3b036,2,1502,-6.209077601518445,Brushing teeth||Eating||Grabbing utensils||Lying down||Peeling fruit||Playing games||Running||Typing on a keyboard||Washing face,9,0
oof,3,f3b036,2,1503,-6.440761651833807,Brushing teeth||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Mopping||Playing games||Running||Turning a page||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1504,-6.440761651833807,Brushing teeth||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Playing games||Running||Taking medicine||Turning a page||Typing on a keyboard||Washing face,11,0
oof,3,f3b036,2,1505,-6.7152579049594365,Brushing teeth||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Mopping||Peeling fruit||Running||Turning a page||Washing face,10,0
oof,3,f3b036,2,1506,-6.7152579049594365,Brushing teeth||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Running||Taking medicine||Turning a page||Washing face,10,0
oof,3,f3b036,2,1507,-6.7152579049594365,Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running||Turning a page||Washing face,10,0
oof,3,f3b036,2,1508,-6.7152579049594365,Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Running||Taking medicine||Turning a page||Washing face,10,0
oof,3,f3b036,2,1509,-6.724316705151786,Brushing teeth||Calling||Checking the time||Grabbing utensils||Jumping jacks||Peeling fruit||Playing games||Reading||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1510,-6.724316705151786,Brushing teeth||Calling||Checking the time||Jumping jacks||Peeling fruit||Playing games||Reading||Running||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1511,-6.724316705151786,Brushing teeth||Calling||Grabbing utensils||Jumping jacks||Peeling fruit||Playing games||Reading||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1512,-6.724316705151786,Brushing teeth||Calling||Jumping jacks||Peeling fruit||Playing games||Reading||Running||Sweeping||Typing on a keyboard||Washing face,10,0
oof,3,f3b036,2,1513,-6.855845030859477,Brushing teeth||Checking the time||Drinking||Eating||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Running||Taking medicine,10,0
oof,3,f3b036,2,1514,-6.855845030859477,Brushing teeth||Checking the time||Drinking||Eating||Listening to the music with headphones||Peeling fruit||Playing games||Running||Taking medicine||Washing face,10,0
oof,3,f3b036,2,1515,-6.855845030859477,Brushing teeth||Drinking||Eating||Jumping jacks||Listening to the music with headphones||Lying down||Peeling fruit||Playing games||Running||Washing face,10,0
oof,3,f3b036,2,1516,-6.855845030859477,Brushing teeth||Drinking||Eating||Jumping jacks||Listening to the music with headphones||Peeling fruit||Playing games||Running||Sweeping||Taking medicine,10,0
oof,3,f3b036,2,1517,-6.855845030859477,Brushing teeth||Drinking||Eating||Listening to the music with headphones||Peeling fruit||Playing games||Running||Sweeping||Taking medicine||Washing face,10,0
oof,3,f3b036,2,1518,-6.855845030859481,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running,10,0
oof,3,f3b036,2,1519,-6.855845030859481,Brushing teeth||Checking the time||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Peeling fruit||Playing games||Running||Taking medicine,10,0
oof,3,f3b036,2,1520,-6.855845030859481,Brushing teeth||Checking the time||Drinking||Eating||Jumping jacks||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running,10,0
oof,3,f3b036,2,1521,-6.855845030859481,Brushing teeth||Checking the time||Drinking||Eating||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running||Washing face,10,0
oof,3,f3b036,2,1522,-6.855845030859481,Brushing teeth||Drinking||Eating||Grabbing utensils||Jumping jacks||Listening to the music with headphones||Lying down||Peeling fruit||Playing games||Running,10,0
oof,3,f3b036,2,1523,-6.855845030859481,Brushing teeth||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Mopping||Peeling fruit||Playing games||Running||Sweeping,10,0
oof,3,f3b036,2,1524,-6.855845030859481,Brushing teeth||Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Peeling fruit||Playing games||Running||Sweeping||Taking medicine,10,0
