split,fold,block_id,qa_id,user,trial_key,source,category,block_size,block_regime,action,action_identity,option_letters,action_in_this_multi_options,ground_truth_answer,champion_answer,best_x_answer,champion_multi_correct,ground_truth_pool_member,ground_truth_multi_member,champion_pool_member,champion_multi_member,pool_omission,false_negative_action,spurious_action,selected_session_pool,selected_pool_cardinality,selected_pool_score,best_pool_containing_action,best_pool_containing_action_rank,best_pool_containing_action_score,selected_minus_best_x_score,best_x_pool_cardinality,best_x_added_actions,best_x_removed_actions,displaced_action,best_x_multi_correct,best_x_would_change_question,napp,napp_frac,n_single,n_multi,n_comb,n_seq,forced,candidate_universe_size,block_question_count,co_max,co_mean,co_n,dense_skel_imu_probability_max,dense_skel_imu_probability_mean,dense_skel_imu_probability_topk,dense_skel_imu_probability_fraction,dense_skel_imu_logit_max,dense_dino_probability_max,pool_logodds,pool_probability,train_action_session_count,train_action_session_rate,sibling_count,sibling_gt_action_count,sibling_pred_multi_action_count,sibling_pred_action_count,sibling_pred_single_action_count,sibling_pred_combination_action_count,sibling_pred_sequence_action_count,harn_child_pred_support_count,harn_child_gt_support_count,parent_session_pool_support,block_conformance,block_intersection_size,candidate_pool_count,enumeration_status,skeleton_available,physical_features_available,imu_available,dense_logits_available,dino_video_available,dino_dense_available,action_oof_reliability_n,action_oof_precision_at_0p5,action_oof_brier
oof,3,f3b036,training_0967,user5,2-1,HAU,multi,2,pair,Washing face,0_Wash_face,,0,AC,AC,AC,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Peeling fruit||Reading||Turning a page||Washing face,3.0,68.48926586769304,0.0,6.0,Washing face,Grabbing utensils,Grabbing utensils,1,0,3.0,0.5,0,1,2,0,0,19,6,-3.295836866004329,-3.295836866004329,3,4.9941050487437405e-06,3.8155926710217835e-07,3.293293568736915e-06,0.0,-11.72984790802002,0.0012273637819037373,-6.0,0.0024726231566347743,13,0.05701754385964912,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,63,1.0,6.1138652747264985e-06
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Brushing teeth,1_Brush_teeth,,0,D,D,A,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Brushing teeth||Drinking||Peeling fruit||Reading||Turning a page||Washing face,21.0,58.57294228986775,9.916323577825288,6.0,Brushing teeth||Washing face,Eating||Grabbing utensils,Eating||Grabbing utensils,0,1,2.0,0.3333333333333333,0,0,2,0,0,19,6,-3.4965075614664802,-3.4965075614664802,3,0.004477579304615834,7.025988258675248e-05,0.001203927326792308,0.0,-4.152738094329834,0.0008614124685014498,-6.0,0.0024726231566347743,16,0.07017543859649122,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,66,1.0,8.695770224693573e-05
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Calling,19_Make_a_phone_call,,0,D,D,D,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Calling||Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,15.0,60.74598581045907,7.743280057233967,7.0,Calling,,,1,0,1.0,0.16666666666666666,0,1,0,0,0,19,6,1.5247806646635016,0.8381208889582751,3,0.012818563330386367,0.0004931739997986088,0.008053470696233047,0.0,-3.5397980213165283,0.000733953180055583,-3.871640028616984,0.020399388415760885,13,0.05701754385964912,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,52,1.0,0.0038086072708312497
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Checking the time,20_Check_the_time,,0,D,D,A,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Checking the time||Drinking||Peeling fruit||Playing games||Reading||Washing face,165.0,42.30819843651774,26.181067431175293,6.0,Checking the time||Playing games||Washing face,Eating||Grabbing utensils||Turning a page,Eating||Grabbing utensils||Turning a page,0,1,1.0,0.16666666666666666,1,0,0,0,0,19,6,1.3906707357196897,0.60085849362054,3,0.00044228462424403654,1.3108785282249513e-05,0.00024024259859097298,0.0,-6.636101722717285,0.0003612310312876486,-6.0,0.0024726231566347743,34,0.14912280701754385,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,61,1.0,0.005677488750088269
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Drinking,6_Drink_water,,0,D,D,D,1,1,0,1,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,1.0,68.48926586769304,0.0,6.0,,,,1,0,2.0,0.3333333333333333,0,0,2,0,0,19,6,0.7572427898613664,0.06598062846253612,3,0.9992479256221226,0.11225057221679127,0.9761864713260106,0.1746031746031746,-0.00010358751023886725,0.9640054873057773,2.062078363724979,0.887162392588603,32,0.14035087719298245,1,1,0,1,0,1,0,0,0,1,1,3,1976,enumerated,0,1,0,1,1,1,79,0.8055555555555556,0.05792608917355235
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Eating,7_Eat_food,D,1,D,D,D,1,1,1,1,1,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,1.0,68.48926586769304,0.0,6.0,,,,1,0,3.0,0.5,0,1,2,0,0,19,6,0.9558310189316209,-2.7173075880898203,3,0.2794035928589957,0.013119277312419422,0.1339407608921026,0.0,-0.6092007160186768,0.30983054484905936,-1.0418382110873525,0.26079546560427175,47,0.20614035087719298,1,0,0,0,0,0,0,0,0,1,1,3,1976,enumerated,0,1,0,1,1,1,66,1.0,0.0455561253311792
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Grabbing utensils,8_Take_and_use_tableware,,0,D,D,D,1,1,0,1,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,1.0,68.48926586769304,0.0,6.0,,,,1,0,2.0,0.3333333333333333,0,0,2,0,0,19,6,0.4712104290842555,-2.755895091949929,3,0.19047888261931284,0.00962749427884265,0.08653866384049944,0.0,-1.050666332244873,0.13257654277341704,-6.0,0.0024726231566347743,39,0.17105263157894737,1,1,0,1,0,1,0,0,0,1,1,3,1976,enumerated,0,1,0,1,1,1,54,1.0,0.07627676080720816
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Jumping jacks,30_Do_jumping_jacks,,0,D,D,D,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Grabbing utensils||Jumping jacks||Peeling fruit||Reading||Turning a page,32.0,56.48926586769304,11.999999999999993,7.0,Jumping jacks,,,1,0,1.0,0.16666666666666666,0,1,0,0,0,19,6,0.7314251068354256,-0.8658642656251895,3,1.066945605998626e-05,2.846151785814754e-07,5.120107135003879e-06,0.0,-10.998320579528809,1.1932605750481732e-06,-6.0,0.0024726231566347743,14,0.06140350877192982,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,55,1.0,3.5703429546732744e-05
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Listening to the music with headphones,23_Listen_to_music_with_headphones,B,1,D,D,BD,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Grabbing utensils||Listening to the music with headphones||Peeling fruit||Reading||Turning a page,9.0,62.55326335391645,5.936002513776586,7.0,Listening to the music with headphones,,,0,1,1.0,0.16666666666666666,0,1,0,0,0,19,6,1.0458302494279599,0.41749325573566115,3,0.00014736728189745918,6.706169355347267e-06,7.812016021283228e-05,0.0,-8.109051704406738,0.00024058052323588136,-2.9680012568882916,0.048892584991373306,28,0.12280701754385964,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,70,1.0,0.036158151846565234
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Lying down,33_Lie_down,,0,D,D,D,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Brushing teeth||Drinking||Eating||Lying down||Peeling fruit||Playing games||Running,670.0,23.080157482917105,45.409108384775934,7.0,Brushing teeth||Lying down||Playing games||Running,Grabbing utensils||Reading||Turning a page,Grabbing utensils||Reading||Turning a page,1,0,2.0,0.3333333333333333,2,0,0,0,0,19,6,-2.9444389791664407,-2.9444389791664407,3,2.209376199451591e-06,4.935892003028592e-08,7.145109653758295e-07,0.0,-12.094114303588867,1.4933092286030711e-05,-6.0,0.0024726231566347743,9,0.039473684210526314,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,60,1.0,0.0002785335553764983
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Mopping,13_Mop_the_floor,,0,D,D,D,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Mopping||Peeling fruit||Running||Turning a page,68.0,51.34490133626711,17.14436453142593,6.0,Mopping||Running,Grabbing utensils||Reading,Grabbing utensils||Reading,1,0,1.0,0.16666666666666666,1,0,0,0,0,19,6,-0.07970674261074258,-2.315893717193678,3,7.156598818320552e-07,2.2921710609830087e-08,3.938059462413364e-07,0.0,-13.694353103637695,5.535154905851008e-09,-6.0,0.0024726231566347743,15,0.06578947368421052,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,60,1.0,0.03160710066904104
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Peeling fruit,11_Peel_fruits,,0,D,D,D,1,1,0,1,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,1.0,68.48926586769304,0.0,6.0,,,,1,0,5.0,0.8333333333333334,0,1,4,0,0,19,6,-0.21876717671441095,-2.2681276451253605,3,0.04510918259620666,0.0012121520802655032,0.018746161973554297,0.0,-2.5390374660491943,0.0005818080431449094,1.3422910586693713,0.7928664527310927,37,0.16228070175438597,1,1,1,1,0,0,0,0,0,1,1,3,1976,enumerated,0,1,0,1,1,1,62,1.0,0.002453058794921609
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Playing games,26_Play_games,,0,D,D,A,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Peeling fruit||Playing games||Reading||Turning a page||Washing face,22.0,58.57294228986775,9.916323577825288,6.0,Playing games||Washing face,Eating||Grabbing utensils,Eating||Grabbing utensils,0,1,2.0,0.3333333333333333,0,0,2,0,0,19,6,-3.1354942159291497,-3.1354942159291497,3,0.33810282817908693,0.009769708698923971,0.17614380465578333,0.015873015873015872,-0.6902809739112854,0.352581045457295,-6.0,0.0024726231566347743,11,0.04824561403508772,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,61,0.7857142857142857,0.024257754299757177
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Reading,21_Read_documents,,0,D,D,D,1,1,0,1,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,1.0,68.48926586769304,0.0,6.0,,,,1,0,5.0,0.8333333333333334,1,0,4,0,0,19,6,2.0731226271628866,-0.8885124872735859,3,0.0016279278871869402,6.75235829146429e-05,0.0008176575594799869,0.0,-5.981537818908691,0.00018648186596692537,2.572182265712965,0.9290496777118101,23,0.10087719298245613,1,1,0,1,1,1,0,0,0,1,1,3,1976,enumerated,0,1,0,1,1,1,69,0.8421052631578947,0.08229298738127015
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Running,28_Jog_in_place,,0,D,D,D,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Peeling fruit||Reading||Running||Turning a page,2.0,68.48926586769304,0.0,6.0,Running,Grabbing utensils,Grabbing utensils,1,0,2.0,0.3333333333333333,0,0,2,0,0,19,6,0.8028840708175704,-0.6412278585168978,3,0.00026263146771400765,2.5514024976615e-06,5.027615197119004e-05,0.0,-7.004429817199707,7.340901837389018e-06,-6.0,0.0024726231566347743,13,0.05701754385964912,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,43,0.5,0.06853359266189057
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Sweeping,12_Sweep_the_floor,,0,D,D,A,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Peeling fruit||Playing games||Reading||Sweeping||Washing face,166.0,42.30819843651774,26.181067431175293,6.0,Playing games||Sweeping||Washing face,Eating||Grabbing utensils||Turning a page,Eating||Grabbing utensils||Turning a page,0,1,1.0,0.16666666666666666,1,0,0,0,0,19,6,0.032547251566495176,-1.2412894698459762,3,1.063883564711432e-05,4.68428805957391e-07,7.365824516429415e-06,0.0,-11.029119491577148,2.596783514568252e-07,-6.0,0.0024726231566347743,17,0.07456140350877193,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,48,1.0,8.361804821577303e-06
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Taking medicine,37_Take_medicine,,0,D,D,D,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Peeling fruit||Running||Taking medicine||Turning a page,67.0,51.344901336267114,17.14436453142592,6.0,Running||Taking medicine,Grabbing utensils||Reading,Grabbing utensils||Reading,1,0,1.0,0.16666666666666666,1,0,0,0,0,19,6,0.15153401893608656,-1.177854707196454,3,0.006502006868166583,0.00018028617457371712,0.0029123750872053103,0.0,-4.2477593421936035,0.035777913206922154,-6.0,0.0024726231566347743,20,0.08771929824561403,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,58,1.0,0.0019418246303510394
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Turning a page,22_Turn_pages,,0,D,D,D,1,1,0,1,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,1.0,68.48926586769304,0.0,6.0,,,,1,0,4.0,0.6666666666666666,1,1,2,0,0,19,6,2.078737465047216,0.936696654332473,3,0.0021244255393477423,5.2203797553241204e-05,0.0010077214198640902,0.0,-5.566527366638184,3.0394928022100686e-06,2.1323719266750034,0.8940099730817623,18,0.07894736842105263,1,1,1,1,0,0,0,0,0,1,1,3,1976,enumerated,0,1,0,1,1,1,61,0.8125,0.01937057536312676
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Typing on a keyboard,17_Tap_the_keyboard,C,1,D,D,CD,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page||Typing on a keyboard,4.0,67.32418751070743,1.1650783569856031,7.0,Typing on a keyboard,,,0,1,1.0,0.16666666666666666,0,1,0,0,0,19,6,1.6596847410999964,-0.23007795052233915,3,0.39746089492525377,0.007259039208115458,0.14533265875127707,0.023890784982935155,-0.5839866995811462,0.01010762743784913,-0.5825391784927961,0.3583485382470544,24,0.10526315789473684,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,57,1.0,0.004799907129802973
oof,3,f3b036,training_0968,user5,2-1,HAU,multi,2,pair,Washing face,0_Wash_face,A,1,D,D,AD,1,0,0,0,0,0,0,0,Drinking||Eating||Grabbing utensils||Peeling fruit||Reading||Turning a page,6,68.48926586769304,Drinking||Eating||Peeling fruit||Reading||Turning a page||Washing face,3.0,68.48926586769304,0.0,6.0,Washing face,Grabbing utensils,Grabbing utensils,0,1,3.0,0.5,0,1,2,0,0,19,6,-3.295836866004329,-3.295836866004329,3,4.9941050487437405e-06,3.8155926710217835e-07,3.293293568736915e-06,0.0,-11.72984790802002,3.726943321323363e-06,-6.0,0.0024726231566347743,13,0.05701754385964912,1,0,0,0,0,0,0,0,0,0,1,3,1976,enumerated,0,1,0,1,1,1,63,1.0,6.1138652747264985e-06
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Checking the time,20_Check_the_time,A,1,BC,BC,AB,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Checking the time||Jumping jacks||Lying down||Massaging oneself||Reading||Walking,10.0,25.929007162613548,52.31757860415462,6.0,Checking the time||Jumping jacks||Massaging oneself||Reading,Stretching,Stretching,0,1,4.0,0.6666666666666666,1,1,2,0,0,14,6,0.506468318397035,0.506468318397035,3,0.0015098222242779155,5.062719076928051e-05,0.0009646203971669635,0.0,-5.093029499053955,0.0006570531186298466,-3.197912811985385,0.03924434296598891,34,0.14912280701754385,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,61,1.0,0.005677488750088269
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Folding clothes,16_Fold_clothes,,0,BC,BC,,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,,,,,,,,,0,0,1.0,0.16666666666666666,1,0,0,0,0,14,6,0.6545985104427102,-0.5791968078229516,3,0.0007169808086473495,3.011137742729568e-05,0.00045500762916241775,0.0,-6.020083904266357,4.7572916758196827e-05,-6.0,0.0024726231566347743,8,0.03508771929824561,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,44,,6.3386303828461834e-06
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Jumping jacks,30_Do_jumping_jacks,,0,BC,BC,BC,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Jumping jacks||Lying down||Stretching||Walking,2.0,67.8648248516982,10.381760915069961,4.0,Jumping jacks,,,1,0,2.0,0.3333333333333333,0,0,2,0,0,14,6,1.9610656579099395,1.095935530255682,3,0.19113067537546155,0.012566408704290242,0.13035762461821562,0.0,-0.32118451595306396,0.1456100307404995,-5.190880457534979,0.00553628200613644,14,0.06140350877192982,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,55,1.0,3.5703429546732744e-05
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Listening to the music with headphones,23_Listen_to_music_with_headphones,,0,BC,BC,,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,,,,,,,,,0,0,1.0,0.16666666666666666,1,0,0,0,0,14,6,0.4002720316918126,0.10966069107262462,3,0.0005097636749269441,4.112209255309655e-05,0.0004130996912949956,0.0,-6.510580062866211,0.002706983608991972,-6.0,0.0024726231566347743,28,0.12280701754385964,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,70,1.0,0.036158151846565234
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Lying down,33_Lie_down,B,1,BC,BC,BC,1,1,1,1,1,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Lying down||Stretching||Walking,1.0,78.24658576676816,0.0,3.0,,,,1,0,6.0,1.0,0,2,4,0,0,14,6,0.5433728753324859,-1.2005330519169775,3,0.9994662318910872,0.34405123983086355,0.9981329015323092,0.4636363636363636,-7.748573807475623e-06,0.990124727998461,5.474013725063955,0.9958231558955989,9,0.039473684210526314,1,1,1,1,0,1,0,0,0,1,1,3,48,enumerated,0,1,0,1,1,1,60,1.0,0.0002785335553764983
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Massaging oneself,38_Massage_oneself,,0,BC,BC,AB,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Checking the time||Jumping jacks||Lying down||Massaging oneself||Reading||Walking,10.0,25.929007162613548,52.31757860415462,6.0,Checking the time||Jumping jacks||Massaging oneself||Reading,Stretching,Stretching,0,1,2.0,0.3333333333333333,0,0,2,0,0,14,6,0.5661875530986573,-1.3567170652363487,3,1.896970859758897e-05,1.6658252407638978e-06,1.205649431718874e-05,0.0,-9.610584259033203,1.050901136068205e-05,-6.0,0.0024726231566347743,22,0.09649122807017543,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,61,1.0,0.0008243537216890823
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Mopping,13_Mop_the_floor,,0,BC,BC,BC,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Lying down||Mopping||Stretching||Walking,3.0,66.24658576676816,12.0,4.0,Mopping,,,1,0,2.0,0.3333333333333333,0,0,2,0,0,14,6,0.7957619947431572,0.22994573149088607,3,6.967788898240964e-07,6.581035372871266e-08,4.996374643645969e-07,0.0,-13.01781177520752,1.7241476939489073e-06,-6.0,0.0024726231566347743,15,0.06578947368421052,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,60,1.0,0.03160710066904104
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Reading,21_Read_documents,,0,BC,BC,AB,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Checking the time||Jumping jacks||Lying down||Massaging oneself||Reading||Walking,10.0,25.929007162613548,52.31757860415462,6.0,Checking the time||Jumping jacks||Massaging oneself||Reading,Stretching,Stretching,0,1,1.0,0.16666666666666666,1,0,0,0,0,14,6,1.2471021652229681,-0.8893765534100969,3,0.000181979953643869,7.354508571029596e-06,0.00011251684423731545,0.0,-7.620968818664551,4.586947378421818e-05,-6.0,0.0024726231566347743,23,0.10087719298245613,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,69,0.8421052631578947,0.08229298738127015
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Standing up,32_Stand_up,,0,BC,BC,AB,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Checking the time||Jumping jacks||Lying down||Massaging oneself||Standing up||Walking,11.0,25.929007162613548,52.31757860415462,6.0,Checking the time||Jumping jacks||Massaging oneself||Standing up,Stretching,Stretching,0,1,1.0,0.16666666666666666,1,0,0,0,0,14,6,1.2667697121461208,-0.739906382282521,3,0.0013383457442525273,9.077445211586225e-05,0.0010173298126153615,0.0,-4.691699981689453,0.00034127417930968865,-6.0,0.0024726231566347743,33,0.14473684210526316,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,57,1.0,5.676025149200181e-05
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Stretching,31_Do_stretching_exercises,C,1,BC,BC,BC,1,1,1,1,1,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Lying down||Stretching||Walking,1.0,78.24658576676816,0.0,3.0,,,,1,0,8.0,1.3333333333333333,2,2,4,0,0,14,6,0.511497666802037,-1.7101639829611444,3,0.9499637058803013,0.09275236855641006,0.8162408943687166,0.16233766233766234,-0.03141313046216965,0.6056224533489774,5.769996032556942,0.9968899328023544,25,0.10964912280701754,1,1,1,1,1,1,0,0,0,1,1,3,48,enumerated,0,1,0,1,1,1,56,1.0,0.00010073775864982358
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Taking a selfie,27_Take_a_selfie,,0,BC,BC,C,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Jumping jacks||Mopping||Stretching||Taking a selfie||Walking,8.0,34.476042099906415,43.77054366686175,5.0,Jumping jacks||Mopping||Taking a selfie,Lying down,Lying down,0,1,2.0,0.3333333333333333,0,0,2,0,0,14,6,0.9339123332239745,0.48025348217877434,3,0.0003700691938450161,1.9104281409663877e-05,0.00021603940384531077,0.0,-6.798506259918213,0.00031470213278745566,-5.220377650831939,0.00537622737539516,13,0.05701754385964912,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,42,1.0,0.0011993032818163468
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Typing on a keyboard,17_Tap_the_keyboard,D,1,BC,BC,BCD,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Lying down||Stretching||Typing on a keyboard||Walking,4.0,66.24658576676816,12.0,4.0,Typing on a keyboard,,,0,1,1.0,0.16666666666666666,0,1,0,0,0,14,6,1.4830612054206795,-0.5756862174898153,3,4.698945862661016e-05,4.442655200606273e-06,3.280225177784954e-05,0.0,-8.883356094360352,0.11524493194052152,-6.0,0.0024726231566347743,24,0.10526315789473684,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,57,1.0,0.004799907129802973
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Walking,36_Walk,,0,BC,BC,BC,1,1,0,1,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Lying down||Stretching||Walking,1.0,78.24658576676816,0.0,3.0,,,,1,0,3.0,0.5,0,1,2,0,0,14,6,0.14475859400147886,0.07291008901895296,3,0.9999037214687891,0.1639582359518052,0.980255890976299,0.24545454545454545,-1.0132738680113107e-05,0.8691728285380771,5.393405088794959,0.9954741109711642,110,0.4824561403508772,1,1,1,1,0,1,0,0,0,1,1,3,48,enumerated,0,1,0,1,1,1,87,1.0,0.008556041145358758
oof,3,f3b037,training_0987,user5,5-2,HAU,multi,2,pair,Watching TV,25_Watch_TV,,0,BC,BC,AB,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Checking the time||Jumping jacks||Lying down||Massaging oneself||Walking||Watching TV,12.0,25.929007162613548,52.31757860415462,6.0,Checking the time||Jumping jacks||Massaging oneself||Watching TV,Stretching,Stretching,0,1,2.0,0.3333333333333333,1,1,0,0,0,14,6,1.8318539264299332,0.0043498705220425355,3,6.855482883695783e-05,3.959876530910997e-06,4.430817155464691e-05,0.0,-8.054829597473145,3.470664224940784e-05,-6.0,0.0024726231566347743,5,0.021929824561403508,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,52,,6.113865274726516e-06
oof,3,f3b037,training_0988,user5,5-2,HAU,multi,2,pair,Checking the time,20_Check_the_time,,0,ABD,ABD,BD,1,0,0,0,0,0,0,0,Lying down||Stretching||Walking,3,78.24658576676816,Checking the time||Jumping jacks||Lying down||Massaging oneself||Reading||Walking,10.0,25.929007162613548,52.31757860415462,6.0,Checking the time||Jumping jacks||Massaging oneself||Reading,Stretching,Stretching,0,1,4.0,0.6666666666666666,1,1,2,0,0,14,6,0.506468318397035,0.506468318397035,3,0.0015098222242779155,5.062719076928051e-05,0.0009646203971669635,0.0,-5.093029499053955,0.0002775873951057812,-3.197912811985385,0.03924434296598891,34,0.14912280701754385,1,0,0,0,0,0,0,0,0,0,1,3,48,enumerated,0,1,0,1,1,1,61,1.0,0.005677488750088269
